Geneid	Ctrl-1	Ctrl-2	Ctrl-3	SMG13-1	SMG13-2	SMG13-3	SMG19_5-1	SMG19_5-2	SMG19_5-3	SMG6_5-1	SMG6_5-2	SMG6_5-3
HC660_RS18600	34	4	4	9	27	12	4	10	6	3	2	2
HC660_RS18605	18	16	5	2	17	11	7	0	0	7	0	8
HC660_RS18610	41	9	0	3	32	10	3	0	5	7	2	11
HC660_RS18615	25	2	0	1	31	5	0	0	0	8	0	1
HC660_RS18620	37	6	4	2	25	18	10	7	12	3	14	11
HC660_RS18625	48	60	22	9	31	10	14	20	40	96	37	21
HC660_RS18630	17	6	15	10	12	13	3	1	3	17	15	3
HC660_RS18635	1047	544	802	664	548	681	806	425	517	992	883	1028
HC660_RS18640	721	673	510	561	505	516	304	347	393	795	568	707
HC660_RS18645	283	69	94	103	132	181	95	90	125	163	113	161
HC660_RS18650	13	20	8	1	9	3	3	2	13	27	8	15
HC660_RS18655	43	62	39	35	40	34	14	24	42	58	34	38
HC660_RS18660	41	55	34	37	24	31	18	37	40	46	32	37
HC660_RS18665	204	152	109	346	194	141	185	128	126	149	223	349
HC660_RS18670	4685	3114	3672	8068	4698	3677	5199	4103	4309	5598	8044	9315
HC660_RS18675	608	254	333	442	424	435	452	484	376	360	648	587
HC660_RS18680	140	59	133	168	118	147	190	232	243	149	235	161
HC660_RS18685	53	39	18	44	42	27	36	31	22	38	41	44
HC660_RS18690	4238	3131	4668	4397	3961	3810	2245	4586	2679	4503	2612	3549
HC660_RS18695	19489	10952	16916	16630	16609	16470	8317	15518	9582	14817	10305	12444
HC660_RS18700	6551	2531	4339	4211	6357	5866	2146	4023	2726	4129	2947	3796
HC660_RS18705	14746	5787	10164	11189	12312	11760	6919	11612	7481	10411	9657	9015
HC660_RS18710	2665	1495	2002	2610	2397	2171	1796	2635	1804	2412	2416	2198
HC660_RS18715	3162	1443	2824	3024	3277	2838	2509	4052	2660	3061	3590	2842
HC660_RS18720	1399	859	1385	1208	1055	920	1085	1735	1328	1530	1520	1190
HC660_RS18725	5089	2072	4171	3688	2818	2663	3561	6310	3857	3866	4862	3245
HC660_RS18730	2275	1630	2877	2184	1672	1919	2422	3171	2350	2059	2903	1946
HC660_RS18735	468	469	338	480	398	291	380	571	503	635	838	740
HC660_RS18740	2678	2246	2528	2989	1807	1265	1716	3336	2391	2713	2623	3481
HC660_RS18745	760	643	501	456	449	544	261	388	323	691	568	673
HC660_RS18750	305	93	92	62	176	236	51	55	101	170	91	146
HC660_RS18755	322	148	167	124	198	197	116	99	121	201	185	193
HC660_RS18760	236	72	89	127	221	200	84	64	89	70	110	107
HC660_RS18765	326	146	199	136	268	286	121	92	128	188	175	175
HC660_RS18770	29	11	14	3	19	11	6	5	13	3	1	18
HC660_RS18775	36	16	18	6	41	14	8	11	19	20	6	22
HC660_RS18780	87	61	61	65	39	60	72	78	75	65	73	99
HC660_RS18785	278	285	273	494	309	314	149	278	288	414	404	485
HC660_RS18790	707	612	533	1121	782	730	493	671	564	784	717	1032
HC660_RS18795	3407	3808	3457	4707	2487	2860	2323	4279	3279	4669	3773	4360
HC660_RS18800	1	4	0	1	6	1	0	1	4	5	0	3
HC660_RS18805	282	297	330	221	171	152	191	285	222	323	270	270
HC660_RS18810	53	94	97	141	110	62	90	198	60	103	89	109
HC660_RS18815	218	246	164	433	313	180	256	461	140	226	286	313
HC660_RS18820	213	215	232	355	209	129	227	239	311	440	393	516
HC660_RS18825	2152	2143	2459	3420	2185	1620	2447	2363	3401	4629	4438	4612
HC660_RS18830	2872	2401	2181	4212	3006	2509	1831	1513	2094	2719	2554	3474
HC660_RS18835	360	234	166	513	320	222	259	180	199	257	255	372
HC660_RS18840	3446	1153	1058	837	1564	1136	798	1128	734	1007	630	995
HC660_RS18845	6060	1161	1110	1348	3049	2206	1269	1600	955	1198	986	1422
HC660_RS18850	6716	6137	5221	4729	3560	3673	3065	5724	4308	6261	3717	4264
HC660_RS18855	30210	26412	27024	30225	18348	20994	19011	36291	33649	39202	25790	30160
HC660_RS18860	219	132	104	61	92	84	115	99	130	237	169	197
HC660_RS18865	242	326	284	284	173	214	137	289	246	451	317	367
HC660_RS18870	2095	2241	1993	3851	2001	1968	1581	3169	1982	2704	2875	2984
HC660_RS18875	1012	1174	1244	1321	908	676	1395	1937	1628	1820	2723	2243
HC660_RS18880	168	104	55	47	73	96	20	40	33	94	29	94
HC660_RS18885	271	67	60	38	79	97	10	6	6	29	10	64
HC660_RS18890	37	11	8	11	23	19	15	6	10	18	10	21
HC660_RS18895	45	10	11	17	24	9	19	14	20	54	32	23
HC660_RS18900	274	309	406	73	104	71	200	253	498	1478	471	262
HC660_RS21395	89	79	119	64	81	91	30	79	37	105	80	67
HC660_RS18905	1014	627	735	444	697	573	200	470	382	768	507	593
HC660_RS18910	697	648	692	178	255	249	186	370	402	1559	383	294
HC660_RS18915	136	38	60	67	97	80	56	15	83	29	32	55
HC660_RS18920	4825	960	2724	1597	2840	3881	2578	57	2840	1015	1195	1833
HC660_RS18925	3347	443	1275	811	2158	2387	1347	31	1651	506	608	1001
HC660_RS18930	6220	885	2515	1843	4735	5017	2446	54	3699	999	1391	2203
HC660_RS18935	8726	1275	3021	3212	6945	5646	4132	132	7445	1772	2769	2418
HC660_RS18940	106	37	136	120	67	75	284	27	732	140	273	89
HC660_RS18945	310	97	294	261	214	241	286	90	468	185	240	258
HC660_RS18950	1690	708	2338	2053	1399	1587	3180	386	3985	1360	1846	2026
HC660_RS18955	1766	564	1685	1594	1376	1684	2577	49	3905	786	1351	1877
HC660_RS18960	2300	3136	2153	3596	2248	1936	2453	3153	2422	3525	3448	3619
HC660_RS18965	301	74	173	67	116	94	250	217	189	285	221	302
HC660_RS18970	0	0	1	1	9	3	0	0	1	0	2	0
HC660_RS21400	4	0	17	1	7	11	8	0	17	9	20	10
HC660_RS18975	371	216	351	203	234	244	191	99	289	307	391	313
HC660_RS18980	33	25	38	27	26	39	28	14	46	36	63	30
HC660_RS18985	198	84	156	144	140	134	134	60	153	188	264	107
HC660_RS18990	299	143	232	147	303	249	153	96	150	199	285	136
HC660_RS18995	158	40	76	74	124	108	71	34	85	84	105	68
HC660_RS19000	78	29	65	65	93	58	48	28	43	47	67	43
HC660_RS19005	20	6	36	12	43	11	11	12	15	13	8	10
HC660_RS19010	85	23	76	54	99	59	56	22	37	18	45	82
HC660_RS19015	55	2	5	5	35	31	7	6	7	8	21	11
HC660_RS19020	143	50	68	55	61	55	36	31	28	52	54	52
HC660_RS19025	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19030	488	667	488	1251	685	326	369	623	419	705	928	1064
HC660_RS19035	574	659	373	925	507	326	491	645	452	466	1228	1163
HC660_RS19040	92	32	15	43	99	82	28	26	23	30	29	49
HC660_RS19045	56	29	29	38	59	44	22	29	48	31	62	65
HC660_RS19050	633	732	741	825	559	504	572	673	695	920	1068	1009
HC660_RS19055	469	274	329	325	301	253	334	342	346	397	430	519
HC660_RS19060	162	353	228	168	124	145	186	193	223	292	197	243
HC660_RS19065	204	76	169	84	108	113	148	105	167	145	184	157
HC660_RS19070	118	99	89	80	135	127	80	41	119	122	105	94
HC660_RS19080	206	117	117	134	203	232	74	184	80	149	78	86
HC660_RS19085	57	10	14	11	34	66	10	15	17	23	23	21
HC660_RS19090	251	206	163	299	259	218	183	246	221	318	424	384
HC660_RS19095	712	401	369	603	483	396	424	429	356	636	689	893
HC660_RS19100	55	13	13	18	21	13	20	13	6	7	29	38
HC660_RS19105	26	8	10	9	12	17	13	8	6	2	10	16
HC660_RS19110	166	103	86	135	117	125	66	89	76	100	92	124
HC660_RS19115	446	295	342	333	250	198	236	738	337	447	540	461
HC660_RS19120	331	202	197	252	175	128	176	486	201	310	353	284
HC660_RS19125	3070	5083	3718	3764	1939	1460	3265	7987	4485	5340	5177	3757
HC660_RS19130	871	772	851	852	569	445	640	1012	1558	1390	1397	1308
HC660_RS19135	156	271	185	138	115	133	127	117	173	280	187	248
HC660_RS19140	152	62	65	63	94	104	54	63	61	83	86	62
HC660_RS19145	101	33	13	23	72	60	16	10	17	38	6	18
HC660_RS19150	187	80	103	69	88	66	39	39	60	92	46	93
HC660_RS19155	88	42	19	27	27	43	12	12	14	26	31	27
HC660_RS19160	37	23	22	21	24	14	5	14	17	29	13	39
HC660_RS19165	29	7	0	6	18	5	4	0	2	0	0	3
HC660_RS19170	43	16	19	8	43	21	13	23	11	21	32	28
HC660_RS19175	12	2	2	1	22	16	0	2	0	4	3	0
HC660_RS19180	127	31	58	23	71	38	32	8	17	26	15	41
HC660_RS19185	365	83	122	32	180	149	75	5	60	66	55	111
HC660_RS19190	2407	937	913	534	1079	1058	372	69	436	765	480	741
HC660_RS19195	1450	347	359	166	510	504	104	20	139	279	121	257
HC660_RS19200	149	344	288	129	104	169	124	95	150	323	269	203
HC660_RS19205	30	6	11	10	29	23	11	12	10	8	11	11
HC660_RS19210	62	13	18	27	48	41	4	12	22	27	15	32
HC660_RS19215	91	13	21	29	44	54	16	17	20	15	22	34
HC660_RS19220	42	11	5	13	45	27	6	11	11	14	17	20
HC660_RS19225	2	0	0	0	3	0	0	0	0	0	0	0
HC660_RS19230	21	5	3	2	22	21	6	1	9	12	5	7
HC660_RS19235	6	1	5	4	6	3	2	3	5	3	2	1
HC660_RS19240	32	8	3	17	22	14	16	5	12	9	13	21
HC660_RS19245	28	9	11	13	26	18	4	5	6	14	11	12
HC660_RS19250	44	22	14	33	30	40	18	36	28	12	37	23
HC660_RS19255	306	133	240	206	179	181	241	244	366	261	428	244
HC660_RS19260	414	187	154	210	201	170	102	145	168	214	177	307
HC660_RS19265	104	66	48	25	23	35	21	23	30	43	52	54
HC660_RS19270	185	80	104	63	90	78	61	98	63	130	161	116
HC660_RS19275	214	138	173	210	190	179	68	168	176	189	157	210
HC660_RS19280	184	72	98	145	148	126	73	171	160	146	157	129
HC660_RS19285	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19290	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19295	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19300	418	318	196	352	241	225	146	314	336	345	452	525
HC660_RS19305	73	29	34	39	32	44	11	35	21	40	33	34
HC660_RS19310	287	181	192	123	185	178	41	158	119	131	95	131
HC660_RS19315	135	47	34	36	64	96	26	37	54	34	22	31
HC660_RS19320	290	111	312	262	193	125	311	363	745	448	554	123
HC660_RS19325	258	60	160	107	125	102	133	226	218	149	249	123
HC660_RS19330	16	6	8	10	24	7	2	13	19	2	13	6
HC660_RS19335	280	191	277	194	213	233	104	166	110	177	166	170
HC660_RS19340	428	395	353	239	297	428	135	196	177	379	202	421
HC660_RS19345	850	1295	1252	851	551	562	713	1070	892	1625	819	1171
HC660_RS19350	377	157	218	340	283	422	330	234	314	467	290	444
HC660_RS19355	28	37	41	7	20	25	20	13	9	28	14	28
HC660_RS19360	3329	1988	3432	3010	2675	2302	1928	3027	2195	3155	2524	2301
HC660_RS19365	6134	3256	5760	4722	5408	4144	3480	5307	3463	5044	3957	3692
HC660_RS19370	17380	6108	12219	11753	13258	10092	8745	16503	9693	12302	12205	9764
HC660_RS19375	6325	2856	5121	4418	3706	3031	3681	7630	4133	5097	5525	3929
HC660_RS19380	139	361	324	53	80	62	83	39	180	628	243	140
HC660_RS19385	1147	910	1136	1033	750	798	696	751	869	1102	749	977
HC660_RS19390	432	241	268	265	290	359	162	182	230	259	312	360
HC660_RS19395	57	24	20	38	33	29	26	17	49	44	30	57
HC660_RS19400	139	34	79	34	79	68	69	44	59	58	55	66
HC660_RS19405	422	182	266	203	219	338	408	224	268	387	318	306
HC660_RS19410	99	16	42	41	67	56	32	48	33	44	45	66
HC660_RS19415	158	36	88	72	146	192	48	71	27	85	64	114
HC660_RS19420	81	62	63	44	66	63	41	84	55	98	74	74
HC660_RS19425	828	438	523	440	633	500	172	631	261	605	426	388
HC660_RS19430	638	694	543	450	521	420	88	731	253	697	429	423
HC660_RS19435	561	222	331	121	204	227	72	378	128	391	170	184
HC660_RS19440	414	526	463	329	267	259	183	352	331	449	315	326
HC660_RS19445	436	235	271	271	220	275	125	220	213	286	225	302
HC660_RS19450	324	153	210	136	187	221	147	158	164	258	182	249
HC660_RS19455	38	19	62	45	41	77	58	10	105	59	106	130
HC660_RS19460	276	244	505	499	386	450	626	141	793	493	873	790
HC660_RS19465	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19470	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19475	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19480	1	0	0	0	0	0	0	0	2	0	0	0
HC660_RS19485	8	4	1	8	9	9	13	8	14	7	5	10
HC660_RS19490	33	11	8	6	9	15	13	22	37	15	19	24
HC660_RS19495	457	516	308	380	340	297	272	351	257	615	421	487
HC660_RS19500	157	53	79	33	50	54	64	87	67	117	132	123
HC660_RS19505	44	9	26	18	38	30	23	25	21	46	33	31
HC660_RS19510	66	15	18	16	41	41	10	13	3	19	16	29
HC660_RS19515	745	1267	783	943	720	626	664	268	371	1530	979	1199
HC660_RS19520	132	77	73	181	101	88	74	88	58	116	142	133
HC660_RS19525	74	85	75	157	95	68	67	81	57	100	136	149
HC660_RS19530	1408	7475	4073	710	631	458	784	825	1709	7084	2217	1900
HC660_RS19535	30	6	0	8	21	19	5	9	6	11	5	1
HC660_RS19540	419	197	178	46	90	109	96	85	79	178	163	213
HC660_RS19545	128	93	69	86	79	67	31	58	34	70	79	96
HC660_RS19550	64	12	23	23	33	41	21	16	9	24	26	32
HC660_RS19555	652	531	709	482	357	424	594	362	754	1477	519	838
HC660_RS19560	674	445	605	510	444	338	390	623	391	600	621	521
HC660_RS19565	294	95	129	216	236	344	250	191	106	183	289	250
HC660_RS19570	2859	936	1276	2411	2576	2656	1181	1600	1074	2357	1994	3092
HC660_RS19575	2334	1077	1109	2734	2739	2422	1030	1559	789	2366	1697	2621
HC660_RS19580	568	263	270	674	670	587	214	324	235	685	364	606
HC660_RS19585	2749	1872	1959	4434	3981	3504	1503	2145	1509	4256	2877	4093
HC660_RS19590	2438	1628	1580	3491	2909	2694	1224	2058	1335	3741	2401	3328
HC660_RS19595	1088	1420	1046	1235	795	1314	1016	497	1166	1837	1632	1806
HC660_RS19600	1700	1183	984	620	948	1327	201	411	575	699	345	463
HC660_RS19605	311	192	166	99	196	254	19	71	75	121	58	91
HC660_RS19610	1831	669	489	296	603	877	180	346	261	450	185	315
HC660_RS19615	437	171	180	84	123	195	78	76	69	117	86	119
HC660_RS19620	671	431	357	293	381	436	241	292	335	465	479	497
HC660_RS19625	7	3	3	0	9	6	2	2	3	5	4	1
HC660_RS19630	111	24	20	37	66	92	23	17	41	43	17	27
HC660_RS19635	469	255	258	190	340	288	115	62	131	203	116	273
HC660_RS19640	524	127	141	210	331	426	132	110	177	157	114	186
HC660_RS19645	352	86	89	117	200	209	64	82	104	94	81	121
HC660_RS19650	167	45	28	70	170	182	31	25	65	54	34	48
HC660_RS19655	20	9	4	3	23	39	0	3	1	8	7	5
HC660_RS19660	19	2	2	3	10	16	2	3	7	5	2	6
HC660_RS19665	42	2	12	3	25	26	6	7	15	8	8	11
HC660_RS19670	55	1	12	1	40	22	10	12	31	4	6	17
HC660_RS19675	693	703	489	1578	950	524	553	352	525	628	953	1197
HC660_RS19680	159	103	121	77	107	139	71	60	71	91	67	75
HC660_RS19685	1706	773	2657	1705	1678	1844	2320	2742	1919	1174	1503	1672
HC660_RS19690	747	181	651	431	827	824	544	586	549	350	303	387
HC660_RS19695	741	146	525	309	685	584	470	576	501	345	280	264
HC660_RS19700	727	211	1004	460	750	609	578	723	772	579	538	384
HC660_RS19705	1267	880	1061	472	633	1031	427	305	706	992	404	420
HC660_RS19710	538	203	309	294	453	472	271	194	229	223	266	271
HC660_RS19715	25	5	11	7	21	39	7	9	4	9	8	16
HC660_RS19720	168	70	140	78	144	154	183	43	101	134	104	146
HC660_RS19725	65	46	61	21	58	57	19	14	22	70	42	37
HC660_RS19730	2365	2942	1644	987	886	1421	576	644	898	2273	549	1946
HC660_RS19735	155	107	55	39	57	44	52	39	31	152	57	81
HC660_RS19740	39	32	15	40	53	33	25	21	31	7	18	45
HC660_RS19745	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19750	1174	1723	1254	1357	877	897	1068	1628	1553	1859	1645	1694
HC660_RS19755	29	7	4	9	14	23	14	13	12	17	8	11
HC660_RS19760	81	24	34	31	48	28	36	37	15	32	37	19
HC660_RS19765	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19770	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19775	8	1	1	4	4	5	1	1	0	0	6	5
HC660_RS19780	989	1205	1162	894	594	613	553	786	669	1208	889	839
HC660_RS21255	47	21	65	14	35	26	19	76	67	113	9	33
HC660_RS19785	303	390	593	148	173	168	246	75	159	996	505	396
HC660_RS19790	4	5	5	7	9	5	8	4	2	19	10	13
HC660_RS19795	512	431	262	315	228	305	119	237	187	375	309	373
HC660_RS19800	762	686	469	525	471	579	315	369	466	781	575	745
HC660_RS19805	320	184	175	193	328	410	123	154	87	211	143	252
HC660_RS19810	46	13	8	8	23	13	4	3	3	0	0	12
HC660_RS19815	9	0	3	2	18	12	3	1	2	3	0	6
HC660_RS19820	12	0	0	0	16	14	0	2	1	0	0	0
HC660_RS19825	79	3	2	5	25	15	0	5	1	0	1	2
HC660_RS19830	194	183	149	267	225	254	209	149	222	259	230	303
HC660_RS19835	536	454	601	577	344	288	475	548	315	428	1288	934
HC660_RS19840	135	100	245	122	118	87	89	95	116	158	152	161
HC660_RS19845	308	658	850	232	174	169	205	170	235	582	328	321
HC660_RS19850	2273	4394	4879	1473	1278	1158	1239	1163	1950	4123	2033	2075
HC660_RS19855	30	2	4	5	28	16	3	2	2	4	2	14
HC660_RS19860	62	69	54	33	71	45	59	20	27	85	67	40
HC660_RS19865	120	93	57	96	83	107	57	31	66	86	79	91
HC660_RS19870	810	643	560	855	606	514	592	699	564	698	770	865
HC660_RS19875	30	4	2	5	45	13	7	3	0	3	0	7
HC660_RS19880	21	1	4	7	16	11	11	11	17	11	29	18
HC660_RS19885	45	38	52	27	49	35	37	28	15	36	76	66
HC660_RS21160	14	15	17	42	23	30	11	13	21	17	28	21
HC660_RS19895	38	30	51	28	36	28	23	26	23	27	29	36
HC660_RS19900	26	23	40	33	31	34	13	23	8	14	27	20
HC660_RS19905	58	46	33	33	43	36	19	42	40	45	37	38
HC660_RS21165	9	18	13	19	20	6	9	7	11	9	16	9
HC660_RS21170	1	4	0	5	8	2	2	0	2	3	0	0
HC660_RS19915	35	18	12	47	22	13	8	10	20	21	26	21
HC660_RS19920	17	11	3	7	16	10	0	6	7	5	4	6
HC660_RS19925	4	7	2	14	3	11	4	2	7	7	2	19
HC660_RS19930	3	28	9	21	24	15	11	19	27	24	22	27
HC660_RS19935	233	92	88	114	102	86	46	54	75	82	126	69
HC660_RS21405	211	44	79	89	95	95	56	74	47	86	96	96
HC660_RS19945	244	53	57	19	32	13	33	6	13	63	53	21
HC660_RS19950	1803	865	899	879	880	1199	581	547	399	1403	869	1132
HC660_RS19955	76	8	38	35	65	41	34	52	27	56	81	42
HC660_RS21410	60	20	28	12	19	27	34	15	18	50	42	51
HC660_RS19960	94	66	29	40	36	41	43	61	50	56	102	68
HC660_RS19965	23	3	9	10	9	8	7	7	2	13	20	7
HC660_RS19970	10	1	3	1	7	5	0	1	3	15	13	5
HC660_RS19975	40	26	33	63	21	10	28	4	18	46	85	44
HC660_RS19980	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19985	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21415	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19990	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19995	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20000	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20005	19	7	17	11	14	18	7	7	10	20	10	28
HC660_RS20010	17	22	23	18	30	25	39	33	32	40	34	57
HC660_RS20015	48	34	30	33	27	27	34	32	36	36	44	52
HC660_RS20020	7	2	5	4	6	0	6	1	2	10	3	17
HC660_RS20025	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20030	509	246	218	45	55	97	68	8	53	228	65	200
HC660_RS20035	70	21	1	2	28	10	2	0	4	0	0	0
HC660_RS20040	103	2	2	5	30	10	7	3	0	1	3	4
HC660_RS20045	66	19	6	5	24	28	4	3	4	3	4	21
HC660_RS20050	64	12	7	7	45	23	7	7	4	6	7	18
HC660_RS20055	80	23	14	24	69	42	14	16	11	16	24	14
HC660_RS20060	2561	2969	2807	2275	1788	2305	1067	2670	1480	2779	1613	1866
HC660_RS20065	1797	1062	1232	1153	1119	1412	695	1441	1027	1653	834	1187
HC660_RS20070	724	676	703	557	433	802	309	538	937	1057	800	884
HC660_RS20075	498	264	275	162	156	182	191	311	206	424	318	361
HC660_RS20080	484	554	472	154	225	199	116	184	272	845	287	325
HC660_RS20085	400	145	98	105	151	156	37	72	63	136	90	147
HC660_RS20090	664	315	209	162	209	198	39	44	93	398	217	152
HC660_RS20095	895	374	179	117	244	266	67	46	108	404	236	177
HC660_RS20100	734	236	98	97	166	192	41	24	86	324	195	208
HC660_RS20105	687	176	50	83	108	123	27	22	70	256	134	132
HC660_RS20110	831	453	205	158	199	286	76	36	122	573	299	256
HC660_RS20115	413	158	93	108	113	130	32	19	72	264	130	177
HC660_RS20120	997	331	185	144	261	314	62	34	174	422	249	334
HC660_RS20125	573	409	389	239	268	456	130	258	222	485	243	519
HC660_RS20130	507	586	391	438	306	307	366	522	389	842	639	679
HC660_RS20135	31	8	24	11	29	29	7	25	28	30	29	45
HC660_RS20140	8	1	3	4	3	2	0	4	0	7	2	3
HC660_RS20145	24	9	8	13	15	20	5	24	7	20	23	39
HC660_RS20150	15	2	0	2	19	3	2	4	3	0	6	4
HC660_RS20155	4	0	4	2	1	1	0	2	5	5	1	3
HC660_RS20160	1558	3278	3260	1830	1250	900	191	6538	1062	4439	2198	1579
HC660_RS20165	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20170	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20175	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20180	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20185	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20190	1	0	0	0	0	1	0	0	0	0	1	0
HC660_RS20195	413	250	151	91	166	181	38	77	67	80	52	112
HC660_RS20200	686	337	150	89	192	197	35	57	66	113	44	87
HC660_RS20205	806	314	171	96	229	255	24	73	48	113	38	113
HC660_RS20210	1399	249	146	161	265	367	34	97	62	131	47	179
HC660_RS20215	652	156	83	72	172	183	19	36	45	66	20	134
HC660_RS20220	2117	458	282	247	607	798	75	107	115	267	49	405
HC660_RS20225	1411	403	238	337	467	659	66	166	127	392	87	427
HC660_RS20230	1167	659	288	504	416	624	144	182	125	530	112	511
HC660_RS20235	2426	1420	838	996	858	1395	390	526	429	1463	419	1469
HC660_RS20240	501	317	298	270	209	265	172	218	130	348	183	460
HC660_RS20245	2239	2851	3143	1844	1072	1335	1251	2080	1599	3089	1679	2739
HC660_RS20250	179	159	181	204	138	137	219	171	172	292	229	317
HC660_RS20255	72	67	83	94	69	34	86	58	77	128	107	84
HC660_RS21185	0	0	0	1	0	0	0	0	0	0	0	0
HC660_RS20260	1280	2006	3405	800	806	634	596	823	1114	2770	1300	1137
HC660_RS20265	542	794	587	659	409	453	383	736	513	790	758	827
HC660_RS20270	68	37	54	45	45	30	39	67	51	64	59	42
HC660_RS20275	126	230	195	83	70	52	68	22	149	402	109	114
HC660_RS20280	117	26	58	37	79	59	25	56	37	50	30	88
HC660_RS20285	141	117	110	94	78	80	78	136	85	150	123	117
HC660_RS20290	38	18	21	16	25	18	14	27	31	31	25	30
HC660_RS21190	0	1	0	1	4	1	1	0	3	1	4	2
HC660_RS20300	112	20	83	30	37	31	74	115	40	42	138	84
HC660_RS20305	70	21	30	32	51	37	14	34	16	46	34	39
HC660_RS20310	59	33	39	36	60	48	9	44	23	51	43	48
HC660_RS20315	198	226	211	280	256	218	142	312	189	330	298	349
HC660_RS20320	113	212	266	57	73	84	68	88	88	300	149	126
HC660_RS20325	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21420	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20330	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20335	144	41	44	54	76	67	96	79	66	96	108	75
HC660_RS20340	74	5	37	43	27	58	40	41	40	68	62	91
HC660_RS20345	153	483	376	113	119	196	116	139	216	560	241	183
HC660_RS20350	76	21	20	27	46	55	18	18	19	31	20	26
HC660_RS20355	2981	231	747	503	855	897	827	2074	1116	1640	1122	808
HC660_RS20360	7850	1741	3385	2895	3548	4599	1387	5884	2799	5610	3020	2860
HC660_RS20365	10193	3173	5174	3701	4578	6336	1516	5737	3308	6102	3750	3795
HC660_RS20370	13851	7411	9721	8379	7486	8819	2983	8494	5678	11661	7496	7831
HC660_RS20375	5285	3564	7188	3953	2722	2610	2862	4824	2847	4318	3590	4221
HC660_RS20380	15656	15588	23911	14612	10724	10852	7720	18451	7982	12839	9264	12350
HC660_RS20385	497	161	114	416	553	493	54	399	323	164	103	170
HC660_RS20390	202	14	12	111	179	165	8	95	75	17	9	48
HC660_RS20395	148	106	70	91	66	91	116	154	126	203	121	163
HC660_RS20400	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20405	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21195	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20410	376	244	279	455	368	377	337	310	236	325	537	576
HC660_RS20415	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20420	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20425	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20430	118	110	90	73	101	58	108	117	137	153	208	168
HC660_RS20435	54	14	26	6	16	5	18	21	11	16	34	42
HC660_RS20440	21	13	10	8	12	5	5	17	20	15	15	5
HC660_RS20445	157	106	126	54	110	127	52	60	65	102	53	66
HC660_RS20450	19	7	5	0	6	13	4	5	2	6	2	9
HC660_RS20455	5	1	2	2	14	5	3	0	0	4	4	3
HC660_RS20460	28	6	3	5	29	15	0	2	5	10	7	10
HC660_RS20465	21	4	1	4	16	10	4	1	4	5	3	0
HC660_RS20470	22	3	1	9	7	1	0	4	2	1	1	3
HC660_RS20475	212	363	402	214	129	130	178	194	267	428	253	296
HC660_RS20480	0	1	1	0	1	9	1	0	3	3	1	0
HC660_RS20485	2409	630	849	597	903	793	453	161	478	849	544	983
HC660_RS20490	3316	449	579	439	1038	778	310	89	434	520	325	845
HC660_RS20495	1732	298	259	147	498	360	146	13	248	247	152	696
HC660_RS20500	383	252	182	155	150	136	92	250	153	275	215	339
HC660_RS20505	785	417	473	641	748	633	550	447	511	560	382	692
HC660_RS20510	652	310	250	501	503	430	355	350	306	341	280	506
HC660_RS20515	765	442	370	606	696	532	456	386	363	502	441	644
HC660_RS20520	1633	849	824	1283	1415	1194	923	944	786	987	924	1357
HC660_RS20525	2359	976	1175	1612	1930	1673	1315	1277	966	1449	1309	1762
HC660_RS20530	931	604	572	434	419	556	444	458	411	618	533	663
HC660_RS20535	15	8	14	13	14	21	14	27	12	12	8	12
HC660_RS20540	14	7	7	2	16	11	17	3	2	1	4	3
HC660_RS20545	20	16	24	8	14	17	7	8	4	4	8	13
HC660_RS20550	23	6	10	6	11	9	2	2	1	2	3	15
HC660_RS20555	3647	2338	3490	3317	2616	2170	2023	3253	2725	3404	3607	3147
