Geneid	Ctrl13-1	Ctrl13-2	Ctrl13-3	Ctrl19_5-1	Ctrl19_5-2	Ctrl19_5-3	Ctrl-1	Ctrl-2	Ctrl-3	Ctrl6_5-1	Ctrl6_5-2	Ctrl6_5-3
HC660_RS18255	20	11	10	4	12	23	4	6	8	5	6	11
HC660_RS18260	104	42	60	43	32	66	40	46	32	32	45	68
HC660_RS18265	86	46	52	36	44	60	38	48	46	56	39	41
HC660_RS18270	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS18275	845	894	717	509	834	839	1796	701	718	663	790	1112
HC660_RS18280	206	117	121	115	102	158	151	82	86	129	110	106
HC660_RS18285	403	212	234	264	247	356	353	280	170	224	249	362
HC660_RS18290	290	249	203	207	215	292	323	219	109	158	223	301
HC660_RS18295	141	112	109	56	61	117	35	37	50	58	66	89
HC660_RS18300	1	1	1	1	1	5	0	2	5	10	2	6
HC660_RS18305	231	232	169	90	113	320	130	89	82	194	108	167
HC660_RS18310	3214	1510	2647	1827	1549	3117	420	1522	2085	1506	1143	2179
HC660_RS18315	394	220	374	244	230	446	57	263	375	194	165	284
HC660_RS18320	309	147	422	192	149	205	65	242	526	210	111	236
HC660_RS18325	4	2	1	2	2	5	1	0	1	5	1	4
HC660_RS18330	377	333	282	278	199	395	243	184	195	341	261	341
HC660_RS18335	123	77	79	69	54	132	51	62	52	90	80	115
HC660_RS18340	164	100	194	81	70	135	55	95	119	169	127	116
HC660_RS18345	208	169	241	138	94	128	170	178	292	192	198	202
HC660_RS18350	59	36	60	33	48	30	95	40	79	53	49	69
HC660_RS18355	142	102	126	154	95	256	148	129	89	133	139	205
HC660_RS18360	591	560	492	469	486	865	576	462	354	495	379	685
HC660_RS18365	63	68	64	68	56	108	128	58	53	78	31	48
HC660_RS18370	18	16	27	11	13	21	37	18	18	42	10	13
HC660_RS18375	51	30	22	36	21	32	22	22	35	35	18	26
HC660_RS18380	9	3	8	4	1	4	4	6	4	9	3	2
HC660_RS18385	414	287	546	240	190	235	219	231	482	301	140	246
HC660_RS18390	1472	1344	987	1266	760	1370	1002	855	858	766	941	867
HC660_RS18395	64	10	127	26	18	38	4	31	17	33	44	26
HC660_RS18400	1103	96	2851	381	485	465	138	702	287	510	693	315
HC660_RS18405	269	197	190	208	112	188	89	105	154	173	140	149
HC660_RS21145	30	40	32	29	19	47	21	26	15	48	23	54
HC660_RS21150	64	54	38	36	37	56	24	25	18	54	24	41
HC660_RS18415	84	114	71	71	57	115	67	50	31	36	37	80
HC660_RS18420	39	38	29	38	10	41	28	19	29	66	30	43
HC660_RS18425	255	122	336	181	178	245	114	201	358	296	238	280
HC660_RS18430	2470	1364	1387	2003	1198	2241	1316	1553	1294	1583	1871	2434
HC660_RS18435	1222	458	846	1042	596	1100	526	794	928	1021	814	1342
HC660_RS18440	1183	1254	787	928	668	1695	1541	966	1065	1078	1217	2149
HC660_RS18445	4	1	5	0	3	0	1	3	6	9	2	3
HC660_RS18450	0	1	1	2	0	0	0	0	0	0	2	0
HC660_RS18455	54	37	27	25	18	25	49	48	32	28	24	24
HC660_RS18460	151	189	70	102	70	115	204	90	90	139	79	136
HC660_RS18465	272	208	179	209	165	339	91	200	152	105	132	325
HC660_RS18470	22	13	5	3	6	9	20	7	11	9	5	5
HC660_RS18475	126	157	113	101	79	177	232	104	98	122	90	122
HC660_RS18480	86	62	70	49	57	96	75	56	68	43	66	70
HC660_RS18485	30	26	33	25	29	28	26	19	31	14	12	20
HC660_RS18490	181	208	70	115	300	380	625	219	179	84	63	346
HC660_RS18495	952	581	521	758	713	897	544	554	545	482	499	511
HC660_RS18500	253	245	342	197	191	337	436	159	227	261	259	452
HC660_RS18505	17	17	30	10	10	13	27	26	24	24	29	29
HC660_RS18510	143	114	92	90	93	84	111	92	118	80	169	146
HC660_RS18515	159	81	125	97	74	133	133	92	128	118	110	127
HC660_RS18520	504	374	274	290	193	415	302	289	221	327	282	462
HC660_RS18525	12	7	5	4	6	10	8	2	4	10	8	14
HC660_RS18530	13	10	15	4	14	20	1	13	11	14	4	15
HC660_RS18535	60	24	38	37	24	53	19	35	44	39	30	43
HC660_RS18540	54	18	45	21	19	53	13	27	52	36	23	27
HC660_RS18545	62	22	51	26	29	36	15	52	34	39	29	39
HC660_RS18550	92	26	59	53	37	40	12	34	33	23	20	28
HC660_RS18555	94	32	65	37	39	64	24	36	58	56	43	60
HC660_RS18560	755	252	506	517	264	332	452	429	1003	503	125	97
HC660_RS18565	370	188	268	235	146	249	320	267	356	220	170	239
HC660_RS18570	304	363	183	165	133	231	292	151	156	206	262	215
HC660_RS18575	33	28	27	15	24	42	25	30	23	46	21	30
HC660_RS18580	86	101	49	59	43	53	104	50	66	188	69	84
HC660_RS18585	299	250	287	316	357	504	282	223	267	129	152	117
HC660_RS18590	15	12	18	26	21	37	21	27	26	5	13	12
HC660_RS18595	39	20	43	56	41	64	17	21	21	21	14	23
HC660_RS18600	76	56	83	89	95	145	36	56	56	14	27	28
HC660_RS18605	77	29	64	84	111	136	67	59	55	4	6	20
HC660_RS18610	64	47	69	95	87	135	69	74	48	3	10	28
HC660_RS18615	40	27	20	31	41	79	36	33	27	1	6	8
HC660_RS18620	80	25	88	98	72	102	69	73	54	23	21	17
HC660_RS18625	225	98	213	120	58	56	192	151	502	43	11	5
HC660_RS18630	54	19	39	46	17	25	36	32	30	20	6	14
HC660_RS18635	1788	1331	1242	1343	907	1722	1182	1169	1632	1030	1137	1398
HC660_RS18640	1171	546	760	991	748	1253	623	628	673	500	512	644
HC660_RS18645	333	192	269	248	197	338	238	211	334	108	77	205
HC660_RS18650	34	12	22	6	7	7	14	8	30	10	0	3
HC660_RS18655	108	87	87	100	98	131	74	129	85	61	60	81
HC660_RS18660	27	22	9	22	18	23	21	15	20	25	25	27
HC660_RS18665	160	88	129	172	138	295	135	142	137	206	180	290
HC660_RS18670	5939	5108	4485	5441	4028	9304	5485	4432	3542	5874	5634	8728
HC660_RS18675	348	150	406	190	157	143	173	294	647	593	244	325
HC660_RS18680	306	275	177	117	97	175	330	214	287	271	250	329
HC660_RS18685	75	41	39	50	29	43	59	28	38	49	47	71
HC660_RS18690	6293	5239	4006	4091	4722	6344	4719	3673	2812	4890	4354	5229
HC660_RS18695	30033	23744	20706	20379	22297	32862	20751	18361	14807	18675	20895	25719
HC660_RS18700	9294	5918	7149	6578	6524	10245	4749	5222	3970	5704	6916	8609
HC660_RS18705	23717	12884	17142	16507	13769	24667	9536	12841	11295	15347	19087	21394
HC660_RS18710	5821	2857	4185	3762	2959	5550	2048	3273	2411	3548	4772	5929
HC660_RS18715	8049	3822	5797	5869	4341	8346	3322	4694	3951	4909	6765	8215
HC660_RS18720	3369	2181	2167	2040	1701	2902	1599	2040	1747	1825	2772	3165
HC660_RS18725	5821	3428	4354	3214	2578	3978	2558	3578	4251	5374	5120	5181
HC660_RS18730	2871	1734	2033	1503	1225	1631	2120	2039	3357	2747	2675	2394
HC660_RS18735	326	366	267	265	131	368	205	166	137	350	238	294
HC660_RS18740	5815	3339	4655	4842	5100	7643	2723	3852	2532	3461	2893	3971
HC660_RS18745	732	709	459	623	533	952	599	413	299	510	393	663
HC660_RS18750	108	97	118	74	68	99	112	55	93	113	59	85
HC660_RS18755	81	79	85	48	38	74	159	45	116	121	58	121
HC660_RS18760	128	274	92	92	123	215	441	121	116	111	88	193
HC660_RS18765	230	392	110	167	134	306	735	154	203	174	130	294
HC660_RS18770	58	17	16	27	26	23	29	27	41	28	23	24
HC660_RS18775	32	19	16	19	22	12	16	30	33	24	16	30
HC660_RS18780	52	33	28	16	8	22	61	28	50	46	34	14
HC660_RS18785	163	181	130	124	123	218	206	155	108	152	143	229
HC660_RS18790	419	445	274	352	298	656	516	350	268	399	345	530
HC660_RS18795	2302	2320	1395	1808	1283	2575	2317	1820	1908	1721	1823	2398
HC660_RS18800	0	1	0	0	2	2	0	0	0	1	0	3
HC660_RS18805	375	112	207	231	164	219	87	150	141	220	152	112
HC660_RS18810	180	65	104	107	74	77	162	93	153	104	37	58
HC660_RS18815	151	85	92	88	80	90	97	90	151	143	37	68
HC660_RS18820	156	198	106	79	76	176	228	59	69	204	97	203
HC660_RS18825	1820	1538	992	853	915	1415	2628	1060	1339	1894	1452	1565
HC660_RS18830	4143	2255	2931	3222	3297	6437	2296	3087	2604	2126	3218	5480
HC660_RS18835	412	183	300	329	281	474	188	250	222	146	311	380
HC660_RS18840	5948	4202	4571	5178	4193	7178	3321	3230	3355	1128	2144	5136
HC660_RS18845	6335	3104	4513	5419	4141	6604	3724	3977	4086	1895	2565	4710
HC660_RS18850	8403	4734	6571	7028	5317	10049	3490	4849	3315	3939	5666	6599
HC660_RS18855	14977	10053	9643	11803	7180	15581	9696	8278	6538	12217	10545	11245
HC660_RS18860	135	79	214	140	112	121	44	110	99	170	122	95
HC660_RS18865	149	173	65	87	47	120	209	57	94	117	112	80
HC660_RS18870	1369	866	989	1148	1375	2483	1563	1481	723	1714	1206	1748
HC660_RS18875	1166	1791	882	1347	755	1745	2186	967	739	933	1343	1593
HC660_RS18880	164	785	418	130	245	268	127	130	204	184	129	668
HC660_RS18885	348	1567	618	197	470	526	296	255	312	149	203	1108
HC660_RS18890	9	7	13	3	14	12	9	11	15	6	9	18
HC660_RS18895	51	27	72	54	34	46	43	33	39	21	6	26
HC660_RS18900	119	85	252	79	27	57	91	37	264	235	17	6
HC660_RS21395	211	137	146	132	113	210	141	119	223	77	40	50
HC660_RS18905	2798	1269	2461	2187	2008	2565	1831	1765	2549	892	414	409
HC660_RS18910	4938	1470	3979	4133	2671	3371	2001	2654	3038	1707	570	379
HC660_RS18915	58	21	24	29	27	47	83	52	54	28	57	50
HC660_RS18920	220	158	141	176	121	219	663	184	253	315	71	78
HC660_RS18925	109	96	89	97	67	145	381	152	97	150	65	44
HC660_RS18930	400	224	267	288	181	395	941	379	418	410	138	140
HC660_RS18935	924	332	461	607	294	616	1304	654	619	755	256	231
HC660_RS18940	17	8	9	1	3	1	12	13	17	21	6	12
HC660_RS18945	59	18	76	34	38	36	44	55	69	67	47	42
HC660_RS18950	847	480	681	473	486	458	1000	631	1093	691	496	435
HC660_RS18955	238	99	116	127	92	144	215	150	134	255	146	83
HC660_RS18960	3185	2274	2330	2714	2210	3978	2036	2151	1757	2264	2474	2645
HC660_RS18965	38	23	128	34	51	34	26	51	110	108	19	28
HC660_RS18970	192	305	106	100	366	226	497	155	53	37	136	285
HC660_RS21400	592	283	603	231	490	412	355	438	355	210	501	314
HC660_RS18975	8332	3785	8106	3762	8514	6955	4669	7873	4332	2978	7685	5502
HC660_RS18980	918	511	912	412	1048	912	624	1000	478	312	964	596
HC660_RS18985	2483	1365	2805	1210	2671	2246	1845	2276	1277	962	2433	1909
HC660_RS18990	2893	1912	3031	1414	3021	2618	2330	2662	1396	1223	2954	2238
HC660_RS18995	963	715	1048	454	1036	676	790	830	457	371	1017	764
HC660_RS19000	1079	686	1028	506	1146	922	791	937	468	388	993	759
HC660_RS19005	278	165	271	154	225	200	179	220	92	110	247	211
HC660_RS19010	975	575	930	450	873	764	599	758	400	486	885	711
HC660_RS19015	30	14	43	6	35	13	11	22	31	27	8	25
HC660_RS19020	47	56	66	22	14	35	43	26	42	57	30	37
HC660_RS19025	0	1	0	0	0	0	0	0	2	0	0	1
HC660_RS19030	411	459	316	478	389	948	600	371	200	490	334	496
HC660_RS19035	401	584	277	576	286	855	778	355	159	276	457	582
HC660_RS19040	43	24	27	35	28	32	58	24	29	40	23	25
HC660_RS19045	32	15	24	23	34	37	50	30	28	37	25	34
HC660_RS19050	863	714	624	625	519	941	796	521	532	591	620	784
HC660_RS19055	373	211	377	340	236	418	316	280	277	329	354	444
HC660_RS19060	219	137	156	155	128	153	107	102	120	147	191	144
HC660_RS19065	180	90	181	127	101	133	108	114	121	155	102	106
HC660_RS19070	75	30	53	51	43	67	45	48	38	58	39	56
HC660_RS19080	158	229	74	101	95	157	236	143	119	81	104	151
HC660_RS19085	33	20	15	15	11	18	43	14	35	12	7	22
HC660_RS19090	116	136	136	114	71	186	64	118	112	221	89	152
HC660_RS19095	367	287	257	289	238	492	251	241	272	463	241	363
HC660_RS19100	7	4	6	4	3	3	16	7	6	10	6	6
HC660_RS19105	13	34	15	8	17	11	29	8	8	36	31	21
HC660_RS19110	149	146	68	87	82	119	143	75	116	114	97	89
HC660_RS19115	144	163	116	124	102	222	174	100	96	211	125	181
HC660_RS19120	118	49	85	91	66	117	44	79	68	106	82	107
HC660_RS19125	1068	1252	749	1117	764	1592	1268	851	565	1089	922	813
HC660_RS19130	2775	2312	1853	2202	1794	2304	3020	1781	1616	1145	1626	1763
HC660_RS19135	465	355	426	503	388	490	265	320	319	239	359	385
HC660_RS19140	193	136	181	125	112	151	99	78	110	128	112	86
HC660_RS19145	72	58	96	44	47	62	53	40	57	74	49	45
HC660_RS19150	270	146	236	190	174	262	97	131	121	155	125	142
HC660_RS19155	78	43	65	37	31	50	28	41	36	34	20	42
HC660_RS19160	71	34	54	55	35	64	22	42	27	25	40	32
HC660_RS19165	8	5	17	9	4	14	3	3	10	5	6	12
HC660_RS19170	18	17	10	25	5	27	16	8	16	16	15	19
HC660_RS19175	21	2	8	11	9	10	7	5	12	3	13	9
HC660_RS19180	1175	742	892	933	969	1004	371	569	723	204	513	519
HC660_RS19185	2924	1674	2718	2380	2738	3061	851	1665	1774	758	1840	1676
HC660_RS19190	11067	9358	8580	7464	8447	9859	6318	5646	5035	6272	6752	5247
HC660_RS19195	7069	4431	5389	4855	5258	6196	3698	4117	4564	2476	4245	3768
HC660_RS19200	8469	6669	5405	4026	4435	5781	5088	4633	1795	5312	4814	2745
HC660_RS19205	23	11	18	19	14	13	11	14	10	17	5	27
HC660_RS19210	46	48	30	26	41	60	30	29	25	13	27	50
HC660_RS19215	50	29	39	28	21	59	29	30	35	18	22	41
HC660_RS19220	29	9	18	7	12	11	17	13	29	25	8	22
HC660_RS19225	0	2	0	0	0	1	0	1	0	0	0	0
HC660_RS19230	10	18	9	6	13	13	9	8	18	12	6	17
HC660_RS19235	9	5	3	1	5	2	5	5	4	8	6	2
HC660_RS19240	20	4	6	13	6	16	8	13	17	17	9	11
HC660_RS19245	4	8	4	2	3	12	10	3	8	6	7	11
HC660_RS19250	22	13	14	17	12	21	31	10	20	23	15	28
HC660_RS19255	358	334	252	232	207	261	639	223	300	290	234	291
HC660_RS19260	640	541	439	473	355	631	519	385	392	261	219	512
HC660_RS19265	44	58	55	40	30	36	55	29	86	26	34	38
HC660_RS19270	74	77	58	59	48	80	71	51	37	45	40	62
HC660_RS19275	245	175	171	180	136	238	216	151	178	149	65	126
HC660_RS19280	171	87	110	87	69	139	149	88	120	66	43	106
HC660_RS19285	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19290	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19295	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19300	192	192	147	189	128	272	209	165	139	171	123	192
HC660_RS19305	33	39	32	19	29	26	53	40	38	31	24	34
HC660_RS19310	335	209	209	188	202	265	404	285	232	184	149	220
HC660_RS19315	118	80	100	97	69	120	178	77	127	91	49	118
HC660_RS19320	735	277	148	170	270	249	872	400	313	581	355	250
HC660_RS19325	254	121	110	101	85	108	190	126	117	241	126	119
HC660_RS19330	28	5	8	11	13	13	25	14	15	36	26	17
HC660_RS19335	693	415	737	463	559	735	559	468	340	394	565	534
HC660_RS19340	517	354	400	464	364	684	412	300	336	247	281	401
HC660_RS19345	1172	666	710	822	595	1080	598	584	605	683	496	636
HC660_RS19350	194	168	93	84	74	143	292	136	194	180	208	208
HC660_RS19355	18	14	25	15	8	5	17	19	49	43	4	19
HC660_RS19360	6645	3282	3852	3106	3467	4594	4209	3626	2827	4105	3759	3974
HC660_RS19365	12924	6681	7643	6069	6900	9547	7553	6918	5289	7481	6626	7764
HC660_RS19370	33197	14486	17507	13428	13115	19299	20350	18806	15866	20519	18570	22282
HC660_RS19375	13784	4941	6471	5700	4926	7389	6267	8447	6987	7155	8085	7296
HC660_RS19380	205	117	179	146	88	88	251	58	313	245	20	25
HC660_RS19385	3479	1714	2447	2904	2232	3312	2019	2340	2201	1419	1053	1117
HC660_RS19390	1539	555	1176	1213	837	1410	894	1007	1098	348	454	538
HC660_RS19395	15	17	43	15	21	12	16	8	27	15	18	13
HC660_RS19400	48	39	58	47	53	20	53	33	97	55	31	52
HC660_RS19405	309	193	280	189	150	178	354	256	611	396	208	238
HC660_RS19410	114	36	83	50	38	63	54	41	122	80	62	69
HC660_RS19415	338	291	194	200	221	292	248	239	374	127	270	368
HC660_RS19420	22	22	15	14	9	11	31	24	31	22	24	24
HC660_RS19425	270	140	158	95	133	141	131	126	125	328	138	198
HC660_RS19430	206	177	134	75	76	136	82	73	85	280	87	154
HC660_RS19435	74	65	25	28	36	43	36	24	39	89	45	67
HC660_RS19440	577	492	297	342	285	449	488	317	353	345	347	410
HC660_RS19445	374	246	224	206	201	377	282	174	252	216	214	264
HC660_RS19450	258	154	187	175	154	261	207	167	230	144	123	172
HC660_RS19455	150	45	84	90	40	90	507	179	181	86	50	75
HC660_RS19460	545	301	333	608	310	622	3193	753	829	604	529	553
HC660_RS19465	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19470	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19475	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19480	0	0	0	0	1	0	0	0	0	0	0	1
HC660_RS19485	3	3	3	4	3	7	4	9	5	6	4	8
HC660_RS19490	8	8	13	6	11	5	6	4	3	12	2	15
HC660_RS19495	350	359	267	287	227	399	359	246	253	157	223	358
HC660_RS19500	31	17	40	28	11	21	23	16	25	31	19	32
HC660_RS19505	27	30	19	28	16	19	31	11	13	23	12	29
HC660_RS19510	56	32	40	14	14	27	26	30	22	24	43	18
HC660_RS19515	1554	949	913	1110	807	1308	736	913	728	1655	928	1247
HC660_RS19520	38	27	26	48	17	43	35	40	40	61	36	60
HC660_RS19525	65	49	43	60	51	68	53	54	62	39	39	41
HC660_RS19530	19500	6928	13869	22694	8806	13231	6154	10313	10693	5007	2763	1104
HC660_RS19535	2	0	4	2	2	5	1	6	3	7	0	8
HC660_RS19540	76	45	414	91	83	117	67	88	228	159	32	69
HC660_RS19545	57	35	59	59	55	73	21	35	33	64	28	20
HC660_RS19550	83	36	57	59	53	57	31	40	45	36	33	33
HC660_RS19555	375	305	181	207	181	282	436	173	219	328	307	283
HC660_RS19560	722	496	445	378	327	514	672	407	753	618	421	587
HC660_RS19565	210	150	251	143	125	190	192	219	293	165	217	258
HC660_RS19570	2442	1726	1890	1528	1965	3668	1931	1914	1527	1737	2260	3983
HC660_RS19575	2052	1675	1538	1080	1719	3249	1405	1636	1095	1672	1524	3090
HC660_RS19580	412	331	313	230	365	534	347	322	239	368	312	523
HC660_RS19585	2817	1582	1984	1528	2250	3328	1671	1904	1355	2437	1802	3520
HC660_RS19590	2010	1048	1354	1073	1568	2471	1241	1461	962	1881	1149	2212
HC660_RS19595	1015	1075	1095	1188	885	1605	936	856	765	805	605	916
HC660_RS19600	28720	7957	10135	14636	8533	9825	7423	19287	18568	4276	12381	6917
HC660_RS19605	5571	1278	2003	2362	1415	1593	1515	3776	3301	708	2094	1304
HC660_RS19610	16187	4032	4673	5337	3576	3863	5523	9111	7791	3106	6033	3379
HC660_RS19615	1922	575	578	421	346	309	665	1272	1827	980	817	494
HC660_RS19620	1308	483	785	705	475	733	298	704	819	618	612	596
HC660_RS19625	27	17	14	20	14	23	17	9	15	5	4	14
HC660_RS19630	303	182	218	286	168	257	225	164	286	43	33	125
HC660_RS19635	3872	1333	2647	3540	1935	2805	1842	2540	2869	755	503	526
HC660_RS19640	925	508	538	450	374	517	457	492	549	318	445	562
HC660_RS19645	552	321	268	259	291	386	375	270	307	211	297	372
HC660_RS19650	402	212	185	184	151	326	217	235	243	136	166	297
HC660_RS19655	80	36	52	35	33	66	41	28	61	18	27	45
HC660_RS19660	32	13	17	17	19	34	24	13	35	18	18	17
HC660_RS19665	66	31	30	30	28	50	29	42	55	17	21	47
HC660_RS19670	48	13	38	24	19	29	39	39	101	44	19	23
HC660_RS19675	416	494	386	604	478	1212	752	497	322	292	399	644
HC660_RS19680	640	313	355	513	268	455	490	339	373	254	144	100
HC660_RS19685	2838	1874	1613	1640	1295	2203	9126	2965	3076	1929	1653	1887
HC660_RS19690	2514	1459	1459	1178	1089	1722	6925	2093	1997	1134	791	1488
HC660_RS19695	2410	1051	1049	925	1019	1310	4513	1475	1155	1197	1065	1121
HC660_RS19700	2785	1286	899	1034	1314	1716	4467	1599	1214	1517	1344	1109
HC660_RS19705	3064	1404	1922	1672	2718	2388	1965	1817	3311	724	1274	1431
HC660_RS19710	1616	943	986	979	962	1287	1334	925	1128	605	887	1135
HC660_RS19715	234	213	128	137	154	241	222	124	125	45	69	234
HC660_RS19720	392	293	202	239	213	297	333	246	266	226	254	372
HC660_RS19725	543	227	314	308	248	288	327	212	358	149	134	172
HC660_RS19730	8408	6223	4515	4973	6953	8522	3679	5827	7793	2317	4751	7264
HC660_RS19735	161	75	118	93	94	105	59	81	142	96	92	93
HC660_RS19740	77	123	44	41	34	57	135	74	53	53	37	58
HC660_RS19745	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19750	1323	1050	792	928	660	1263	935	720	853	1057	806	999
HC660_RS19755	8	5	6	14	7	7	6	6	10	17	5	11
HC660_RS19760	34	22	33	35	28	41	24	19	21	28	38	44
HC660_RS19765	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19770	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19775	0	2	2	3	0	2	2	3	1	3	1	2
HC660_RS19780	2231	1139	1640	1695	1499	2047	819	1257	1031	920	1076	1294
HC660_RS21255	108	66	97	34	61	75	53	88	109	107	56	90
HC660_RS19785	1209	591	898	428	406	385	474	478	943	951	936	560
HC660_RS19790	138	94	63	91	57	102	104	80	50	43	86	49
HC660_RS19795	418	325	640	287	321	387	236	200	295	171	357	385
HC660_RS19800	776	737	1117	577	589	676	519	432	515	494	607	790
HC660_RS19805	1641	970	777	691	775	1157	500	758	701	389	808	1156
HC660_RS19810	55	51	22	29	28	30	41	24	36	26	18	24
HC660_RS19815	22	26	20	10	13	25	25	14	21	8	5	9
HC660_RS19820	16	13	15	10	13	7	4	12	12	0	6	14
HC660_RS19825	23	12	19	11	26	20	15	7	13	11	12	14
HC660_RS19830	75	23	43	30	34	41	69	68	57	103	35	53
HC660_RS19835	1431	1278	761	940	698	1371	1127	721	668	835	1014	1230
HC660_RS19840	1107	431	796	1099	770	1218	476	836	757	396	316	268
HC660_RS19845	4139	1397	2747	3465	2569	3424	2045	2478	2878	1326	622	398
HC660_RS19850	34237	9696	22789	28880	18989	26497	13848	20135	24925	9017	4058	2579
HC660_RS19855	44	47	50	40	37	64	17	27	28	31	58	56
HC660_RS19860	1106	1942	926	1088	1075	1460	974	681	523	1111	1006	956
HC660_RS19865	268	188	149	199	153	243	195	170	222	128	255	210
HC660_RS19870	476	314	388	424	312	638	425	389	320	350	291	564
HC660_RS19875	16	17	13	20	18	24	19	9	17	8	4	16
HC660_RS19880	9	5	7	0	2	6	5	8	12	9	5	8
HC660_RS19885	50	48	38	41	22	43	37	32	34	33	36	21
HC660_RS21160	24	20	24	26	14	39	18	19	18	21	8	26
HC660_RS19895	30	26	26	34	25	58	22	18	36	26	13	50
HC660_RS19900	24	9	19	23	17	27	5	14	30	14	15	30
HC660_RS19905	43	16	28	34	36	52	14	32	19	33	14	34
HC660_RS21165	13	16	31	15	12	25	7	9	21	13	10	10
HC660_RS21170	2	0	3	2	2	10	3	2	0	0	0	3
HC660_RS19915	18	11	12	13	22	39	2	14	7	6	3	15
HC660_RS19920	15	4	7	17	15	11	4	7	16	7	7	5
HC660_RS19925	23	12	12	10	9	42	7	21	13	5	6	14
HC660_RS19930	122	80	76	107	95	145	70	70	50	34	33	119
HC660_RS19935	317	140	222	257	151	326	127	187	186	76	122	223
HC660_RS21405	769	261	652	380	579	684	312	556	250	301	336	569
HC660_RS19945	148	95	168	67	119	303	101	63	55	38	78	105
HC660_RS19950	24164	7270	17100	9865	18621	25754	5002	15800	4818	11551	13332	20972
HC660_RS19955	68	76	59	50	45	75	68	42	46	77	71	83
HC660_RS21410	16	6	22	12	8	5	12	15	27	47	5	17
HC660_RS19960	106	120	82	85	60	130	101	72	67	69	89	98
HC660_RS19965	12	13	11	6	5	9	8	6	20	11	10	7
HC660_RS19970	5	2	2	2	0	5	1	0	4	3	2	2
HC660_RS19975	30	31	30	9	15	37	19	11	14	24	6	27
HC660_RS19980	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19985	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21415	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19990	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19995	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20000	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20005	63	26	45	29	27	57	15	23	45	28	26	45
HC660_RS20010	98	37	104	64	38	92	34	66	50	58	33	81
HC660_RS20015	38	24	70	41	31	44	15	49	69	76	30	73
HC660_RS20020	100	31	83	84	68	71	17	58	50	24	13	39
HC660_RS20025	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20030	67	92	157	84	58	56	100	35	128	225	36	117
HC660_RS20035	192	188	245	135	188	203	121	92	255	28	71	144
HC660_RS20040	250	287	286	181	325	253	124	119	194	36	35	161
HC660_RS20045	227	316	220	189	309	182	108	87	115	75	102	122
HC660_RS20050	241	242	200	136	218	195	70	69	106	101	115	143
HC660_RS20055	330	259	228	181	279	263	115	127	145	144	165	214
HC660_RS20060	5965	3395	3034	3013	3671	4736	3233	3971	3322	2326	3667	4843
HC660_RS20065	3564	1718	1625	1325	1737	2224	1586	2460	1954	1263	1971	2875
HC660_RS20070	1781	751	767	883	813	1173	850	1066	903	609	785	1301
HC660_RS20075	324	129	353	366	163	224	170	201	310	198	143	146
HC660_RS20080	1072	402	793	799	501	691	686	571	901	477	207	178
HC660_RS20085	198	175	184	182	125	219	265	157	173	87	93	149
HC660_RS20090	188	139	111	138	56	141	212	98	85	124	38	56
HC660_RS20095	235	110	129	136	98	196	118	109	110	78	42	52
HC660_RS20100	139	58	107	95	75	122	71	61	64	55	26	39
HC660_RS20105	70	19	47	66	36	83	48	51	46	37	20	17
HC660_RS20110	221	97	156	249	120	214	110	158	102	80	58	69
HC660_RS20115	123	59	107	166	99	127	63	82	73	25	25	33
HC660_RS20120	210	119	163	254	132	263	152	127	171	72	45	73
HC660_RS20125	450	305	360	461	276	703	241	280	238	240	249	422
HC660_RS20130	438	451	244	363	209	470	340	184	207	307	293	365
HC660_RS20135	14	12	19	13	17	28	16	13	3	28	8	13
HC660_RS20140	3	6	0	0	2	2	2	0	3	5	3	2
HC660_RS20145	13	8	7	3	6	4	16	4	15	16	4	11
HC660_RS20150	12	0	4	3	4	2	5	0	2	4	6	2
HC660_RS20155	2	0	0	2	0	0	1	0	0	3	2	0
HC660_RS20160	317	287	152	137	134	199	83	85	78	317	126	200
HC660_RS20165	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20170	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20175	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20180	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20185	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20190	4	0	1	3	1	1	0	2	1	0	0	3
HC660_RS20195	1523	776	1264	1612	1291	1562	229	539	618	308	739	763
HC660_RS20200	1932	1017	1686	1875	1500	1697	342	669	864	389	944	964
