Geneid	Ctrl-1	Ctrl-2	Ctrl-3	SMG13-1	SMG13-2	SMG13-3	SMG19_5-1	SMG19_5-2	SMG19_5-3	SMG6_5-1	SMG6_5-2	SMG6_5-3
HC660_RS07400	344	217	389	256	381	354	103	297	267	328	279	309
HC660_RS07405	72	131	193	133	216	198	37	124	93	115	135	144
HC660_RS07410	69	75	55	84	83	101	57	135	73	79	100	49
HC660_RS07415	182	191	179	280	224	251	158	288	220	195	238	202
HC660_RS07420	2328	1345	1763	1964	2580	2576	1004	1780	2441	2656	1315	2494
HC660_RS07425	220	103	138	119	108	100	79	180	138	180	138	138
HC660_RS07430	0	0	3	0	0	1	1	2	3	3	2	0
HC660_RS07435	0	1	1	0	0	3	0	1	0	1	0	1
HC660_RS07440	87	91	125	82	101	114	74	107	87	80	101	74
HC660_RS07445	83	213	170	316	184	147	198	296	149	68	217	114
HC660_RS07450	61	113	92	168	158	143	120	138	122	80	132	106
HC660_RS07455	8	9	14	10	13	9	14	20	20	4	10	7
HC660_RS07460	103	89	80	111	129	177	91	224	124	76	97	118
HC660_RS07465	46	57	69	69	76	73	79	124	77	44	84	52
HC660_RS07470	140	123	122	126	164	143	124	185	138	97	111	136
HC660_RS07475	299	279	317	245	317	343	204	386	273	157	271	217
HC660_RS07480	280	274	314	256	209	321	323	520	279	217	319	195
HC660_RS07485	177	237	154	178	157	169	244	408	116	120	281	138
HC660_RS07490	166	271	241	219	176	242	301	489	183	159	404	162
HC660_RS07495	158	221	260	216	249	260	243	370	208	190	271	242
HC660_RS07500	58	32	68	35	82	57	20	37	75	60	27	73
HC660_RS07505	410	101	163	144	386	314	89	139	308	291	89	348
HC660_RS07510	84	40	35	64	54	67	51	62	64	170	67	97
HC660_RS07515	377	499	813	414	468	444	251	499	337	322	386	272
HC660_RS07520	767	189	308	236	399	389	76	230	316	428	175	455
HC660_RS07525	2017	2053	1783	1658	927	1073	1581	3018	1620	1291	2256	1081
HC660_RS07530	1245	1113	1159	926	378	555	857	1528	961	681	1159	523
HC660_RS07535	4997	6120	3753	5735	2215	3189	4705	9225	5894	8686	9881	8209
HC660_RS07540	8	7	16	14	24	23	7	17	16	20	9	20
HC660_RS07545	92	38	66	80	40	55	62	163	80	87	123	62
HC660_RS07550	77	32	51	76	46	55	67	146	58	118	115	71
HC660_RS07555	196	192	133	233	161	151	240	508	173	276	405	194
HC660_RS07560	303	141	146	271	241	280	313	475	304	443	328	321
HC660_RS07565	17	7	16	30	23	27	17	18	16	33	22	21
HC660_RS07570	40	27	72	55	165	153	14	49	69	37	23	72
HC660_RS07575	63	24	28	32	66	46	18	47	69	51	32	40
HC660_RS07580	49	18	20	35	22	37	18	30	59	39	32	18
HC660_RS07585	18	8	27	22	17	22	14	25	26	18	24	11
HC660_RS07590	9	5	11	18	12	15	2	6	20	9	12	7
HC660_RS07595	5697	5178	4830	3571	2577	4146	3723	6588	5956	3758	5059	3008
HC660_RS07600	39	36	44	34	43	31	25	53	27	31	15	21
HC660_RS07605	849	936	759	1386	1362	1402	1056	1684	1294	945	982	974
HC660_RS21225	19	51	56	63	23	27	66	134	33	22	55	19
HC660_RS07610	166	452	309	505	234	239	434	772	308	225	529	194
HC660_RS07615	545	419	407	621	612	508	446	877	540	500	578	488
HC660_RS07620	4904	1726	1283	506	822	281	2202	5474	598	497	977	418
HC660_RS07625	1174	738	673	1010	741	750	617	1728	655	565	928	781
HC660_RS07630	5991	5449	3524	7337	4775	5305	8599	15989	6219	4063	7242	4958
HC660_RS07635	69	97	153	132	48	63	66	134	56	39	101	43
HC660_RS07640	329	561	837	637	242	236	382	677	319	185	636	250
HC660_RS07645	595	726	1102	874	396	405	413	735	602	354	703	470
HC660_RS07650	1886	3734	3672	4569	1960	2158	3124	5299	3195	2028	4250	1853
HC660_RS07655	472	468	324	803	1013	820	491	815	659	722	495	787
HC660_RS07660	26	34	52	84	142	65	28	55	47	35	27	64
HC660_RS07665	519	982	1256	1212	731	955	905	1555	681	818	1640	737
HC660_RS07670	249	401	362	548	496	478	310	505	356	278	469	319
HC660_RS07675	540	575	721	771	618	589	499	866	546	488	637	490
HC660_RS07680	31	12	29	26	34	18	19	17	13	34	32	31
HC660_RS07685	1125	905	884	1176	1246	1272	761	1703	1154	1276	961	823
HC660_RS07690	237	135	246	238	367	375	121	203	235	379	141	245
HC660_RS07695	673	344	479	534	758	861	380	685	723	741	390	517
HC660_RS07700	43	35	39	44	34	62	43	62	50	43	46	33
HC660_RS07705	24	40	46	52	41	78	42	62	68	29	67	27
HC660_RS07710	321	145	172	77	124	142	105	212	192	426	621	363
HC660_RS07715	716	435	796	639	1523	1368	313	641	903	828	414	1141
HC660_RS07720	1	1	9	3	0	9	0	4	2	3	2	1
HC660_RS07725	149	118	146	183	251	287	35	133	108	192	110	239
HC660_RS07730	230	292	359	499	661	715	224	574	407	487	357	472
HC660_RS07735	123	111	144	150	422	222	43	149	139	133	121	200
HC660_RS07740	79	66	142	113	186	193	32	84	81	194	135	141
HC660_RS07745	68	110	219	206	300	283	53	116	126	154	168	168
HC660_RS07750	4	7	10	26	12	19	3	15	8	10	10	14
HC660_RS07755	30	41	33	194	88	146	44	99	53	89	44	99
HC660_RS07760	18	19	23	75	46	59	22	42	21	25	38	44
HC660_RS07765	821	557	475	1295	1278	1294	789	1153	1266	864	745	1334
HC660_RS07770	302	370	293	411	293	324	460	722	429	210	345	295
HC660_RS07775	67	64	40	60	38	77	63	98	109	33	52	59
HC660_RS07780	83	96	111	156	200	218	137	200	124	79	86	95
HC660_RS07785	2207	1712	1906	3473	3682	3688	1412	1949	2693	3069	1536	3321
HC660_RS07790	693	963	877	1135	1479	1292	809	1037	1010	969	758	831
HC660_RS07795	722	776	1154	741	1539	1187	418	922	829	635	565	706
HC660_RS07800	26	25	27	32	50	66	9	35	22	28	45	13
HC660_RS07805	37	37	56	66	55	57	18	42	37	28	26	22
HC660_RS07810	61	89	133	124	126	139	38	112	83	80	92	88
HC660_RS07815	193	254	235	306	347	408	302	555	310	178	288	236
HC660_RS07820	137	145	148	204	287	254	187	355	177	130	193	144
HC660_RS07825	324	268	247	330	529	500	399	520	439	284	340	389
HC660_RS07830	102	71	51	84	180	139	87	123	142	89	65	153
HC660_RS07835	33	55	85	63	35	52	64	111	67	27	92	32
HC660_RS07840	40	71	99	70	41	61	86	122	55	27	107	32
HC660_RS07845	10524	4521	5343	3296	2961	4866	1763	3826	6743	7419	5217	7589
HC660_RS07850	3365	3912	3372	2902	1393	2671	2693	4897	3505	4193	7400	3671
HC660_RS07855	1077	1737	1468	1248	475	953	1662	2800	1379	1266	3723	1323
HC660_RS07860	2359	3334	2446	2553	1115	2526	3579	6072	3328	2704	6929	2888
HC660_RS07865	353	599	441	89	37	65	98	184	89	72	231	280
HC660_RS07870	879	1095	686	197	79	163	305	504	240	219	511	657
HC660_RS07875	4006	3370	1791	661	408	652	1148	1777	958	740	1365	2659
HC660_RS07880	912	711	911	850	1448	1374	595	1133	1081	1035	561	852
HC660_RS07885	215	81	289	71	319	236	20	78	128	132	65	129
HC660_RS07890	4474	4244	4867	5038	6587	5278	3753	8355	4638	5473	5244	4661
HC660_RS07895	424	358	373	495	619	536	332	539	484	472	377	482
HC660_RS07900	888	844	685	1363	1802	1660	609	1271	1077	839	537	1007
HC660_RS07905	68	64	49	51	146	45	59	69	74	61	50	68
HC660_RS07910	735	473	564	770	1378	889	676	1322	813	931	564	634
HC660_RS07915	1056	467	409	662	1049	1050	265	579	1042	951	379	1272
HC660_RS07920	105	166	292	214	298	263	99	254	208	200	244	215
HC660_RS07925	137	215	208	246	229	257	224	382	217	226	307	255
HC660_RS07930	683	483	484	707	934	838	564	892	741	844	686	875
HC660_RS07935	438	325	289	489	645	543	433	860	445	384	352	352
HC660_RS07940	2726	3286	3775	4888	4038	4426	4137	7536	3458	3074	4979	2986
HC660_RS07945	414	249	527	316	529	405	98	288	268	295	266	283
HC660_RS07950	72	81	98	137	206	204	85	145	164	145	106	168
HC660_RS07955	114	37	54	75	152	156	43	91	126	100	40	114
HC660_RS07960	1	1	5	4	0	6	5	2	1	8	10	7
HC660_RS07965	222	89	131	187	220	190	50	162	125	272	122	201
HC660_RS07970	3234	6607	5113	7686	2285	3360	8847	13283	4572	3462	9486	3059
HC660_RS07975	3427	7690	5268	7644	2745	3909	10431	15623	5568	4102	10929	4332
HC660_RS07980	6289	15224	10939	16901	6908	8172	21040	31566	11576	6912	20407	7741
HC660_RS07985	11882	17990	12997	22756	13853	16025	28118	38353	22863	11222	20023	13823
HC660_RS07990	22	13	21	45	34	20	23	51	31	23	21	19
HC660_RS07995	21	16	81	36	168	80	13	28	60	14	16	50
HC660_RS08000	194	191	340	411	404	355	134	371	191	272	248	187
HC660_RS08005	13	27	38	57	113	110	8	18	23	43	25	64
HC660_RS08010	316	220	234	334	589	533	224	359	426	426	190	347
HC660_RS08015	89	65	591	132	804	402	7	30	75	119	68	94
HC660_RS08020	229	271	474	654	475	549	418	473	369	452	453	476
HC660_RS08025	204	150	170	277	300	348	164	275	254	286	153	365
HC660_RS08030	56	75	70	82	82	118	64	150	68	103	107	62
HC660_RS21365	3	7	6	1	7	10	0	8	12	3	5	6
HC660_RS08040	81	101	97	104	65	125	123	193	109	45	121	104
HC660_RS08045	1	0	2	2	0	1	0	0	3	3	2	3
HC660_RS08050	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS08055	1	0	1	2	1	2	0	2	0	2	2	2
HC660_RS08060	3	4	3	4	3	2	5	4	7	9	2	4
HC660_RS08065	74	65	71	72	47	59	74	76	100	67	79	92
HC660_RS08070	29	9	15	21	31	20	1	8	19	36	3	24
HC660_RS08075	6659	6584	6612	5153	3612	4044	6643	13933	5067	5200	10688	3505
HC660_RS08080	512	551	507	420	525	418	613	1027	578	517	669	453
HC660_RS08085	8	7	25	8	57	39	0	16	33	12	7	24
HC660_RS08090	14	28	21	3	5	15	7	20	16	11	31	13
HC660_RS08095	99	110	151	140	78	109	65	125	101	54	169	60
HC660_RS08100	423	413	468	882	1001	978	337	467	711	614	445	1063
HC660_RS08105	7	14	42	12	24	25	10	31	22	5	19	9
HC660_RS08110	657	487	1725	725	1757	1408	114	508	703	684	296	791
HC660_RS08115	607	464	486	535	676	767	558	1124	565	768	811	496
HC660_RS08120	4460	6131	5232	7637	8017	8333	8858	13601	7734	5802	9088	7024
HC660_RS08125	6023	3309	4400	2202	1520	1807	1227	2382	2569	3220	2032	3099
HC660_RS08130	8627	3583	5282	3481	5182	4981	1998	4338	5377	5895	2833	5518
HC660_RS08135	1006	1783	2475	1536	1785	1930	764	1378	1364	1411	2162	1684
HC660_RS08140	2544	3204	3623	2261	2575	3346	2337	2831	3674	2554	3804	3142
HC660_RS08145	851	1000	1040	783	970	1047	876	1025	1345	761	1245	924
HC660_RS08150	513	579	648	503	698	789	566	602	931	547	773	701
HC660_RS08155	790	723	872	789	877	1128	658	828	1213	754	830	912
HC660_RS08160	1018	1041	1140	1422	2002	1942	563	890	1659	1763	875	1949
HC660_RS08165	19	23	34	26	21	42	5	22	36	17	32	31
HC660_RS08170	430	434	431	601	502	509	392	721	393	354	388	262
HC660_RS08175	23	12	23	21	24	25	12	48	25	26	33	18
HC660_RS08180	10	0	3	5	4	3	3	7	7	6	3	6
HC660_RS08185	2342	962	1998	793	1045	811	395	931	1227	1702	665	1421
HC660_RS08190	81	63	65	116	152	145	60	113	110	135	89	128
HC660_RS08195	76	107	110	151	116	149	71	145	85	123	182	139
HC660_RS08200	368	235	250	324	307	343	266	443	365	344	370	363
HC660_RS08205	40	29	35	49	29	52	32	103	42	57	55	29
HC660_RS08210	24	19	38	27	56	54	12	31	34	23	28	24
HC660_RS08215	226	162	118	314	458	382	157	303	299	276	156	282
HC660_RS08220	48	49	82	112	121	74	46	119	68	71	84	32
HC660_RS20925	2	0	0	3	4	2	0	1	2	1	2	0
HC660_RS08225	8177	3646	5457	3204	4908	3847	1526	4554	3929	5485	2928	4497
HC660_RS08230	2750	901	1272	964	2229	1604	689	1377	1780	2206	769	2263
HC660_RS08235	252	229	267	257	319	268	166	366	296	241	274	192
HC660_RS08240	654	707	1518	1023	2178	1728	307	564	1057	581	465	1140
HC660_RS08245	38	41	54	42	58	97	40	74	61	59	54	44
HC660_RS08250	378	377	289	640	620	662	489	880	515	554	483	519
HC660_RS08255	1707	1960	3963	2140	2596	2329	765	1725	1742	1916	1784	1922
HC660_RS08260	868	1776	3273	1901	2018	1839	859	1830	959	1019	1885	1149
HC660_RS08265	660	703	1017	936	1062	898	493	969	669	715	831	741
HC660_RS08270	1359	1937	1890	1684	1596	1547	1892	3573	1442	1482	2673	1319
HC660_RS08275	43	43	41	43	60	66	33	64	63	39	61	25
HC660_RS08280	350	403	394	657	476	551	522	1153	434	605	778	419
HC660_RS08285	516	528	380	617	416	435	860	1718	491	574	1118	436
HC660_RS08290	818	901	657	1037	927	882	1605	2988	1073	1073	1799	865
HC660_RS08295	151	123	126	72	170	169	91	168	162	134	132	161
HC660_RS08300	378	359	269	333	297	237	422	843	352	313	498	231
HC660_RS08305	643	794	596	733	591	556	960	1725	758	561	897	589
HC660_RS08310	187	409	593	423	450	326	375	748	266	254	497	201
HC660_RS08315	115	314	391	418	282	255	305	532	193	208	433	193
HC660_RS08320	119	267	290	270	237	205	131	373	136	179	313	166
HC660_RS08325	16	59	77	53	65	72	9	44	28	42	51	76
HC660_RS08330	536	1489	1844	1863	1471	1243	938	1903	710	452	1425	668
HC660_RS08335	3030	3902	3748	4740	6177	5034	3993	6888	4240	3042	3595	3224
HC660_RS08340	97	166	113	143	145	200	133	422	323	147	829	189
HC660_RS08345	3	4	7	9	4	9	2	9	7	12	11	10
HC660_RS08350	5	11	9	13	14	16	4	11	25	11	15	21
HC660_RS08355	3	7	10	12	11	75	3	7	14	6	9	9
HC660_RS08360	89	83	96	63	178	176	63	105	87	68	48	77
HC660_RS08365	26	30	32	28	29	10	30	34	40	15	27	23
HC660_RS08370	2	6	7	3	4	10	2	5	6	2	4	6
HC660_RS08375	385	533	737	534	476	475	252	503	384	301	480	299
HC660_RS08380	495	626	887	680	544	608	440	900	414	425	738	392
HC660_RS08385	1353	890	1298	1248	1543	1564	875	1235	1155	1492	1007	1370
HC660_RS08390	874	299	436	573	883	808	465	469	959	1032	406	973
HC660_RS08395	112	119	209	181	196	223	100	180	196	174	202	161
HC660_RS08400	2170	1119	1513	2022	2397	1980	963	1980	1912	2013	1267	1824
HC660_RS08405	898	1116	788	994	792	875	1571	2409	1194	648	1431	1041
HC660_RS08410	10	12	3	6	14	3	9	22	17	4	13	4
HC660_RS08415	17	22	43	48	26	44	13	28	34	23	30	37
HC660_RS08420	552	345	279	565	495	617	579	1183	558	737	648	421
HC660_RS08425	1007	200	186	466	304	323	509	1161	706	1613	658	498
HC660_RS08430	4635	1249	1107	1868	1368	1198	3487	7649	3114	5283	4085	1708
HC660_RS08435	534	267	263	412	115	83	983	2729	298	829	1356	156
HC660_RS08440	539	392	316	564	180	149	2057	3519	575	951	1924	263
HC660_RS08445	807	579	526	1112	329	238	3372	3995	1135	1106	2703	474
HC660_RS08450	2990	2748	2631	4558	1708	1163	14468	15875	5718	2982	7039	1755
HC660_RS08455	1012	747	763	1237	697	440	3940	4463	1836	664	1474	548
HC660_RS08460	1613	1069	1148	1771	1018	730	4496	5326	2405	842	1678	668
HC660_RS08465	1150	997	1037	1937	1053	683	3897	5137	2029	626	1341	620
HC660_RS08470	1313	937	968	1892	1345	748	3297	4778	2343	690	1106	808
HC660_RS08475	271	227	399	221	315	359	211	441	237	172	217	146
HC660_RS08480	292	161	235	142	240	290	175	342	251	145	208	121
HC660_RS08485	104	99	145	119	107	123	109	256	104	62	113	103
HC660_RS08490	130	98	97	112	76	70	119	284	116	22	95	80
HC660_RS08495	171	211	196	144	159	157	195	372	191	84	147	121
HC660_RS08500	213	201	160	205	176	180	163	332	178	119	163	158
HC660_RS08505	101	76	82	91	86	89	58	132	91	67	65	98
HC660_RS08510	431	505	322	582	545	560	628	1121	524	476	783	419
HC660_RS08515	32	22	18	29	34	84	22	33	108	47	61	48
HC660_RS08520	334	413	817	529	556	622	278	651	408	451	530	446
HC660_RS08525	136	206	364	296	278	374	193	441	225	249	331	183
HC660_RS08530	557	556	771	735	857	799	436	1098	551	777	762	575
HC660_RS08535	293	170	202	193	353	312	106	318	234	285	162	305
HC660_RS08540	160	177	168	199	156	168	225	379	214	160	289	163
HC660_RS08545	327	358	332	340	311	319	439	773	379	274	563	278
HC660_RS08550	39	60	75	67	58	57	63	133	43	43	80	32
HC660_RS08555	294	373	288	366	339	337	449	699	327	275	421	249
HC660_RS08560	672	709	669	763	671	746	1077	1529	870	565	1001	655
HC660_RS08565	980	885	771	1131	1125	1006	1219	2226	1229	805	1258	844
HC660_RS08570	242	397	291	409	325	334	536	754	385	246	516	260
HC660_RS08575	289	640	612	906	529	649	842	1300	492	306	836	419
HC660_RS08580	411	596	617	859	781	828	907	1262	795	475	719	546
HC660_RS08585	475	546	387	675	858	873	800	1074	925	482	545	664
HC660_RS08590	102	129	97	191	202	190	169	285	175	111	146	162
HC660_RS08595	2	4	4	5	8	4	6	9	8	5	8	7
HC660_RS08600	5759	1653	1977	2264	4656	3694	1002	2514	3273	4097	1488	5631
HC660_RS08605	55	146	256	136	206	201	29	108	73	55	122	96
HC660_RS08610	1744	2111	2124	2635	3120	2576	2238	4162	2112	1740	2579	1992
HC660_RS08615	562	327	474	405	420	408	340	564	371	436	481	422
HC660_RS08620	874	614	766	661	762	768	704	950	870	714	776	708
HC660_RS08625	748	648	945	680	710	757	813	1165	848	579	840	604
HC660_RS08630	636	498	1412	374	1383	1212	277	870	791	731	513	666
HC660_RS08635	896	604	1011	666	1195	1371	790	1489	1185	1565	1227	1363
HC660_RS08640	442	602	522	680	654	912	900	1469	824	792	1401	765
HC660_RS08645	1153	1283	958	1623	1470	1897	2228	3219	1925	2191	3072	1865
HC660_RS08650	2772	1808	1389	2629	3558	2992	1836	2552	3891	3522	2027	6452
HC660_RS08655	1269	914	676	997	1447	1466	1107	2194	1528	1746	1449	1408
HC660_RS08660	381	882	889	1045	518	578	1258	1952	655	722	1731	557
HC660_RS08665	791	870	726	947	1206	1044	1224	1829	1440	1118	1207	1070
HC660_RS08670	3704	1540	1827	3254	2571	3434	1715	3497	4938	4948	3088	3275
HC660_RS08675	2716	1963	3270	1674	1580	1430	1114	3073	1629	1879	2401	1461
HC660_RS08680	8172	7195	11611	6514	6684	6448	6140	12001	6766	7458	10838	5292
HC660_RS08685	4943	3142	4610	3278	4392	3920	2266	4681	3566	4303	3413	4153
HC660_RS08690	4682	2386	3753	2309	3523	2838	2249	3533	4068	4154	2127	3409
HC660_RS08695	18	48	93	107	48	59	57	148	27	43	145	29
HC660_RS08700	213	383	493	550	247	217	394	679	274	269	775	251
HC660_RS08705	366	635	721	738	388	426	719	1319	501	412	1182	358
HC660_RS08710	47883	27375	44336	29680	39550	35438	22706	39307	41878	37979	18796	40632
HC660_RS08715	386	275	291	321	376	414	367	557	379	434	424	310
HC660_RS08720	124	181	342	225	160	158	98	254	134	107	290	69
HC660_RS08725	225	251	326	303	157	215	187	410	227	160	340	164
HC660_RS08730	3	3	11	2	2	2	1	1	5	5	3	6
HC660_RS08735	6316	12502	10061	8819	8606	9435	9115	11956	8211	4053	11320	9892
HC660_RS08740	10598	17053	12239	10704	12137	12256	13558	16815	14699	6546	12860	12375
HC660_RS08745	234	610	541	504	246	345	455	756	353	228	734	217
HC660_RS08750	1538	2932	2431	3261	1948	2316	3718	6353	2279	1988	4348	1849
HC660_RS08755	352	817	474	679	282	360	1259	2222	476	455	1342	294
HC660_RS08760	777	819	907	1028	764	914	1001	1873	1000	776	1267	647
HC660_RS08765	172	431	371	503	156	240	597	1000	238	239	710	178
HC660_RS08770	772	3335	2407	3151	1006	1204	4512	7194	1301	1236	4809	959
HC660_RS08775	2922	3176	2198	3071	2315	2545	4036	6251	3380	2528	3952	2637
HC660_RS08780	139	124	249	212	121	127	61	104	82	126	186	159
HC660_RS08785	426	420	267	552	221	248	340	465	332	664	716	552
HC660_RS08790	169	168	125	256	86	97	165	327	154	240	401	219
HC660_RS08795	358	1377	1226	1648	409	475	1449	2486	571	863	3464	820
HC660_RS08800	481	917	871	1271	395	438	1387	2105	770	817	2353	1035
HC660_RS08805	275	947	874	1060	242	323	1420	2022	484	464	2245	582
HC660_RS08810	473	1436	1394	1741	398	492	2390	3330	776	596	3091	821
HC660_RS08815	148	420	397	591	148	149	709	1108	222	165	930	219
HC660_RS08820	189	491	560	775	177	163	950	1361	331	286	1159	302
HC660_RS08825	334	968	917	1520	359	455	1860	2533	589	524	2134	679
HC660_RS08830	99	241	236	361	169	170	492	644	242	127	509	189
HC660_RS08835	848	1046	907	1557	906	896	2128	2852	1608	750	1774	1316
HC660_RS08840	110	158	146	216	90	82	365	503	151	69	317	108
HC660_RS08845	83	208	138	234	95	107	362	506	161	79	354	139
HC660_RS08850	470	629	482	699	376	416	1315	1904	777	351	1171	627
HC660_RS08855	282	348	295	500	255	392	774	1167	544	247	754	518
HC660_RS08860	178	163	102	273	185	207	275	416	309	141	283	355
HC660_RS08865	242	246	155	326	166	236	421	509	365	156	362	339
HC660_RS08870	172	212	140	246	136	209	286	353	271	153	312	234
HC660_RS08875	78	74	69	115	60	81	160	197	156	59	138	162
HC660_RS08880	148	144	108	231	152	194	266	415	304	118	281	236
HC660_RS08885	114	119	111	250	165	182	245	311	246	110	276	277
HC660_RS08890	179	190	113	238	186	248	314	487	298	111	302	266
HC660_RS08895	93	84	70	135	103	162	195	250	158	68	133	153
HC660_RS08900	98	52	44	96	87	119	145	181	169	52	102	96
HC660_RS08905	85	75	41	132	96	116	188	222	191	39	128	131
HC660_RS08910	504	674	363	911	423	485	1587	2173	839	208	1027	545
HC660_RS08915	177	283	109	241	120	137	421	683	231	78	370	164
HC660_RS08920	220	276	170	282	148	160	458	750	288	96	422	180
HC660_RS08925	109	259	131	276	61	121	402	601	202	58	371	120
HC660_RS08930	164	506	434	597	153	161	710	1109	305	106	733	192
HC660_RS08935	78	283	207	320	116	107	393	554	178	61	352	89
HC660_RS08940	20462	11942	19030	11308	14405	11941	8906	17413	14766	16287	11575	16173
HC660_RS08945	4898	3483	2494	4939	5846	4996	4002	7257	5421	6328	4772	6710
HC660_RS08950	686	946	753	1291	1047	970	1240	2578	870	1274	1474	805
HC660_RS08955	2060	1380	1020	1791	2667	2200	1931	3731	2344	2918	2279	2485
HC660_RS08960	406	536	611	620	410	470	275	729	337	523	856	350
HC660_RS08965	506	359	561	495	419	538	199	449	369	526	507	405
HC660_RS08970	227	284	466	479	507	609	227	551	352	384	413	408
HC660_RS08975	884	1451	1572	1849	1337	1408	1585	2698	1236	990	1814	997
HC660_RS08980	1767	2260	2175	2905	2798	2592	3452	5462	2539	2044	3205	2098
HC660_RS08985	1359	2219	2089	2206	1473	1659	2979	4226	2062	1391	3157	1477
HC660_RS08990	477	526	906	592	284	352	281	858	340	408	943	245
HC660_RS08995	1264	2928	2808	3182	1124	1260	3034	5673	1515	1738	5222	962
HC660_RS09000	241	955	850	865	260	294	873	1585	281	332	1640	192
HC660_RS09005	247	1019	928	1111	228	327	980	1720	278	319	1852	261
HC660_RS09010	3609	12023	9550	10704	4272	4448	14312	22656	5443	4919	17310	3752
HC660_RS09015	1754	1993	2332	2156	1915	1993	2305	3513	2114	1842	2302	1982
HC660_RS09020	2586	2673	2693	2614	2498	2426	2999	4490	3002	2371	2855	2545
HC660_RS09025	98	192	122	243	130	178	170	285	183	163	242	157
HC660_RS09030	389	485	380	693	876	771	445	841	505	630	604	523
HC660_RS09035	37183	16102	30962	15122	36161	24515	9691	21376	25281	33403	14383	36476
HC660_RS09040	4199	6297	5138	7859	6704	6648	8054	14593	6108	5247	8616	4438
HC660_RS09045	53	149	175	251	69	110	86	237	60	79	212	63
HC660_RS09050	323	396	320	671	496	467	569	1035	475	378	640	360
HC660_RS09055	3	1	4	9	14	44	4	5	30	3	11	8
HC660_RS09060	4	5	14	4	2	7	0	6	23	5	5	2
HC660_RS09065	4	8	6	9	1	10	3	9	11	6	4	3
HC660_RS09070	1424	1489	1297	2000	1597	1492	1396	2512	1345	1177	1515	1352
HC660_RS09075	1408	1531	1140	1531	1196	1207	1892	3404	1357	1192	2113	1144
HC660_RS09080	1753	1778	1581	2016	1907	1664	2294	3358	1987	1730	2274	1791
HC660_RS09085	2728	2844	3126	3543	3477	3123	2487	5097	2905	2631	3273	2679
HC660_RS09090	36	43	21	55	28	43	38	82	34	48	55	17
HC660_RS09095	8	14	8	10	12	6	13	11	16	15	15	9
HC660_RS09100	874	1022	1358	896	859	889	1050	1845	946	891	1746	704
HC660_RS09105	918	635	1168	650	1381	1238	425	924	995	1035	700	939
HC660_RS09110	40	31	33	43	48	66	36	51	61	80	35	32
HC660_RS09115	480	1160	820	1381	635	731	1240	1905	759	495	1217	526
HC660_RS09120	1142	2387	1886	2631	1582	1823	2644	3923	1937	1170	2436	1301
HC660_RS09125	161	178	105	201	108	150	300	461	186	127	264	105
HC660_RS09130	30	24	19	53	18	66	57	98	53	44	50	31
HC660_RS09135	472	452	823	815	898	881	256	646	659	644	569	643
HC660_RS09140	1181	898	875	1571	2039	1847	922	1794	1255	1671	1414	1604
HC660_RS09145	380	380	265	366	280	277	442	750	344	368	535	308
HC660_RS09150	1231	1208	945	1282	1014	1056	1695	2573	1298	1077	1818	966
HC660_RS09155	8669	6099	5980	6721	10016	7909	6140	11149	9253	7178	6585	6533
HC660_RS09160	88	108	90	136	108	123	47	149	88	131	110	130
HC660_RS09165	8363	13393	22920	12710	9252	8998	8361	17298	8061	5408	12767	6128
HC660_RS09170	464	637	700	438	347	434	665	1250	451	356	799	337
HC660_RS09175	630	614	1131	867	2576	1940	395	757	946	738	542	949
HC660_RS09180	1136	2857	5039	1612	1570	1280	737	1618	1133	767	1616	1022
HC660_RS09185	1857	5666	8450	3276	2922	2659	2146	3315	2615	1724	3807	2420
HC660_RS09190	1864	7006	9010	6174	3567	3119	4155	7856	2834	2148	6160	2022
HC660_RS09195	1267	2747	3150	2807	3558	2279	1573	3195	1626	1426	2371	1708
HC660_RS09200	8	10	8	12	21	169	7	12	52	17	18	7
HC660_RS09205	448	603	537	658	507	555	864	1458	539	542	1128	426
HC660_RS09210	439	663	582	681	459	520	902	1507	652	412	1104	470
HC660_RS09215	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09220	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09225	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09230	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09235	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09240	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09245	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS09250	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21025	0	0	0	0	0	0	0	0	0	0	0	0
