time_min,rep,relative_OD,group,treatment,time_h
680,SMG-3,-0.21385227414669386,SMG+0,NaHCO3,11.333333333333334
700,SMG-1,-0.11664590875280888,SMG+0,NaHCO3,11.666666666666666
700,SMG-2,-0.17766498414153312,SMG+0,NaHCO3,11.666666666666666
700,SMG-3,-0.21385227414669386,SMG+0,NaHCO3,11.666666666666666
720,SMG-1,-0.11415520651469636,SMG+0,NaHCO3,12
720,SMG-2,-0.18213200425667905,SMG+0,NaHCO3,12
720,SMG-3,-0.20903956387708914,SMG+0,NaHCO3,12
740,SMG-1,-0.10502281721025389,SMG+0,NaHCO3,12.333333333333334
740,SMG-2,-0.17421323987970533,SMG+0,NaHCO3,12.333333333333334
740,SMG-3,-0.20401757008737284,SMG+0,NaHCO3,12.333333333333334
760,SMG-1,-0.10211705978866893,SMG+0,NaHCO3,12.666666666666666
760,SMG-2,-0.17258884692426077,SMG+0,NaHCO3,12.666666666666666
760,SMG-3,-0.19941408097688135,SMG+0,NaHCO3,12.666666666666666
780,SMG-1,-0.09506019382643982,SMG+0,NaHCO3,13
780,SMG-2,-0.1628426707285757,SMG+0,NaHCO3,13
780,SMG-3,-0.1860221806856363,SMG+0,NaHCO3,13
800,SMG-1,-0.08738062137657848,SMG+0,NaHCO3,13.333333333333334
800,SMG-2,-0.15837565061343176,SMG+0,NaHCO3,13.333333333333334
800,SMG-3,-0.17346722739184472,SMG+0,NaHCO3,13.333333333333334
820,SMG-1,-0.08841838304768718,SMG+0,NaHCO3,13.666666666666666
820,SMG-2,-0.14944161038313983,SMG+0,NaHCO3,13.666666666666666
820,SMG-3,-0.16802679128390197,SMG+0,NaHCO3,13.666666666666666
840,SMG-1,-0.08156910653340879,SMG+0,NaHCO3,14
840,SMG-2,-0.1470050814623021,SMG+0,NaHCO3,14
840,SMG-3,-0.15944760126226162,SMG+0,NaHCO3,14
860,SMG-1,-0.07824823207213602,SMG+0,NaHCO3,14.333333333333334
860,SMG-2,-0.13441627810691756,SMG+0,NaHCO3,14.333333333333334
860,SMG-3,-0.15024062304127866,SMG+0,NaHCO3,14.333333333333334
880,SMG-1,-0.07866334911182175,SMG+0,NaHCO3,14.666666666666666
880,SMG-2,-0.12913706151404836,SMG+0,NaHCO3,14.666666666666666
880,SMG-3,-0.1322452336395442,SMG+0,NaHCO3,14.666666666666666
900,SMG-1,-0.08426733636325644,SMG+0,NaHCO3,15
900,SMG-2,-0.11675127702193058,SMG+0,NaHCO3,15
900,SMG-3,-0.12261981310033683,SMG+0,NaHCO3,15
920,SMG-1,-0.08696550433689482,SMG+0,NaHCO3,15.333333333333334
920,SMG-2,-0.11370557048663638,SMG+0,NaHCO3,15.333333333333334
920,SMG-3,-0.1178070404697317,SMG+0,NaHCO3,15.333333333333334
940,SMG-1,-0.08551262562610026,SMG+0,NaHCO3,15.666666666666666
940,SMG-2,-0.10842641440609727,SMG+0,NaHCO3,15.666666666666666
940,SMG-3,-0.10943713396820513,SMG+0,NaHCO3,15.666666666666666
960,SMG-1,-0.08655038729720907,SMG+0,NaHCO3,16
960,SMG-2,-0.10436549252981292,SMG+0,NaHCO3,16
960,SMG-3,-0.10420591901937548,SMG+0,NaHCO3,16
980,SMG-1,-0.08198422357309247,SMG+0,NaHCO3,16.333333333333332
980,SMG-2,-0.0980710605959556,SMG+0,NaHCO3,16.333333333333332
980,SMG-3,-0.09813769471209216,SMG+0,NaHCO3,16.333333333333332
1000,SMG-1,-0.07762552558450173,SMG+0,NaHCO3,16.666666666666668
1000,SMG-2,-0.1001015517902618,SMG+0,NaHCO3,16.666666666666668
1000,SMG-3,-0.0970914641945271,SMG+0,NaHCO3,16.666666666666668
1020,SMG-1,-0.07409712353149589,SMG+0,NaHCO3,17
1020,SMG-2,-0.09421321809526814,SMG+0,NaHCO3,17
1020,SMG-3,-0.09227869156392196,SMG+0,NaHCO3,17
1040,SMG-1,-0.07700288095308086,SMG+0,NaHCO3,17.333333333333332
1040,SMG-2,-0.09583755053838262,SMG+0,NaHCO3,17.333333333333332
1040,SMG-3,-0.09039545168790324,SMG+0,NaHCO3,17.333333333333332
1060,SMG-1,-0.06973848739911649,SMG+0,NaHCO3,17.666666666666668
1060,SMG-2,-0.09340102161754489,SMG+0,NaHCO3,17.666666666666668
1060,SMG-3,-0.08600124609752541,SMG+0,NaHCO3,17.666666666666668
1080,SMG-1,-0.06683266812131823,SMG+0,NaHCO3,18
1080,SMG-2,-0.09502541457298946,SMG+0,NaHCO3,18
1080,SMG-3,-0.08411800622150656,SMG+0,NaHCO3,18
1100,SMG-1,-0.07824823207213602,SMG+0,NaHCO3,18.333333333333332
1100,SMG-2,-0.0875126879225492,SMG+0,NaHCO3,18.333333333333332
1100,SMG-3,-0.0864197507767523,SMG+0,NaHCO3,18.333333333333332
1120,SMG-1,-0.0655873788584744,SMG+0,NaHCO3,18.666666666666668
1120,SMG-2,-0.08527917786497621,SMG+0,NaHCO3,18.666666666666668
1120,SMG-3,-0.08537352025918724,SMG+0,NaHCO3,18.666666666666668
1140,SMG-1,-0.08509750858641452,SMG+0,NaHCO3,19
1140,SMG-2,-0.08873098263913418,SMG+0,NaHCO3,19
1140,SMG-3,-0.07114461060948839,SMG+0,NaHCO3,19
1160,SMG-1,-0.08094646190198573,SMG+0,NaHCO3,19.333333333333332
1160,SMG-2,-0.09502541457298946,SMG+0,NaHCO3,19.333333333333332
1160,SMG-3,-0.08328099686305473,SMG+0,NaHCO3,19.333333333333332
1180,SMG-1,-0.08945620657500525,SMG+0,NaHCO3,19.666666666666668
1180,SMG-2,-0.09908633644927368,SMG+0,NaHCO3,19.666666666666668
1180,SMG-3,-0.07093532708937474,SMG+0,NaHCO3,19.666666666666668
1200,SMG-1,-0.099211302367082,SMG+0,NaHCO3,20
1200,SMG-2,-0.10456851139307971,SMG+0,NaHCO3,20
1200,SMG-3,-0.08537352025918724,SMG+0,NaHCO3,20
1220,SMG-1,-0.10190947034072038,SMG+0,NaHCO3,20.333333333333332
1220,SMG-2,-0.09604062991397949,SMG+0,NaHCO3,20.333333333333332
1220,SMG-3,-0.07658504671743128,SMG+0,NaHCO3,20.333333333333332
0,SMG+SR（6.5 Gy）-1,0,SMG+6.5,NaHCO3,0
0,SMG+SR（6.5 Gy）-2,0,SMG+6.5,NaHCO3,0
0,SMG+SR（6.5 Gy）-3,0,SMG+6.5,NaHCO3,0
20,SMG+SR（6.5 Gy）-1,0.029420076327664604,SMG+6.5,NaHCO3,0.3333333333333333
20,SMG+SR（6.5 Gy）-2,0.03893518687902186,SMG+6.5,NaHCO3,0.3333333333333333
20,SMG+SR（6.5 Gy）-3,0.01604731722778806,SMG+6.5,NaHCO3,0.3333333333333333
40,SMG+SR（6.5 Gy）-1,0.025742545710101684,SMG+6.5,NaHCO3,0.6666666666666666
40,SMG+SR（6.5 Gy）-2,0.059594695542118686,SMG+6.5,NaHCO3,0.6666666666666666
40,SMG+SR（6.5 Gy）-3,0.06186656299620125,SMG+6.5,NaHCO3,0.6666666666666666
60,SMG+SR（6.5 Gy）-1,0.08514847879170505,SMG+6.5,NaHCO3,1
60,SMG+SR（6.5 Gy）-2,0.0929677297818705,SMG+6.5,NaHCO3,1
60,SMG+SR（6.5 Gy）-3,0.07157937646569358,SMG+6.5,NaHCO3,1
80,SMG+SR（6.5 Gy）-1,0.10834505473678897,SMG+6.5,NaHCO3,1.3333333333333333
80,SMG+SR（6.5 Gy）-2,0.09098126361129502,SMG+6.5,NaHCO3,1.3333333333333333
80,SMG+SR（6.5 Gy）-3,0.06672303265814862,SMG+6.5,NaHCO3,1.3333333333333333
100,SMG+SR（6.5 Gy）-1,0.11117395686815627,SMG+6.5,NaHCO3,1.6666666666666667
100,SMG+SR（6.5 Gy）-2,0.08522042883372705,SMG+6.5,NaHCO3,1.6666666666666667
100,SMG+SR（6.5 Gy）-3,0.0502533480574604,SMG+6.5,NaHCO3,1.6666666666666667
120,SMG+SR（6.5 Gy）-1,0.10042429738181424,SMG+6.5,NaHCO3,2
120,SMG+SR（6.5 Gy）-2,0.06912989892667719,SMG+6.5,NaHCO3,2
120,SMG+SR（6.5 Gy）-3,0.03125002556417587,SMG+6.5,NaHCO3,2
140,SMG+SR（6.5 Gy）-1,0.08062231968794353,SMG+6.5,NaHCO3,2.3333333333333335
140,SMG+SR（6.5 Gy）-2,0.054628470913609145,SMG+6.5,NaHCO3,2.3333333333333335
140,SMG+SR（6.5 Gy）-3,0.0086570838188442,SMG+6.5,NaHCO3,2.3333333333333335
160,SMG+SR（6.5 Gy）-1,0.059971713507877354,SMG+6.5,NaHCO3,2.6666666666666665
160,SMG+SR（6.5 Gy）-2,0.04350416563506884,SMG+6.5,NaHCO3,2.6666666666666665
160,SMG+SR（6.5 Gy）-3,-0.0038006770840968655,SMG+6.5,NaHCO3,2.6666666666666665
180,SMG+SR（6.5 Gy）-1,0.034794863917624555,SMG+6.5,NaHCO3,3
180,SMG+SR（6.5 Gy）-2,0.028208127472944336,SMG+6.5,NaHCO3,3
180,SMG+SR（6.5 Gy）-3,-0.018792201734034543,SMG+6.5,NaHCO3,3
200,SMG+SR（6.5 Gy）-1,0.016690227502575983,SMG+6.5,NaHCO3,3.3333333333333335
200,SMG+SR（6.5 Gy）-2,0.012117597565894485,SMG+6.5,NaHCO3,3.3333333333333335
200,SMG+SR（6.5 Gy）-3,-0.02808277368502689,SMG+6.5,NaHCO3,3.3333333333333335
220,SMG+SR（6.5 Gy）-1,0,SMG+6.5,NaHCO3,3.6666666666666665
220,SMG+SR（6.5 Gy）-2,-0.005959516915866144,SMG+6.5,NaHCO3,3.6666666666666665
220,SMG+SR（6.5 Gy）-3,-0.037373282708819094,SMG+6.5,NaHCO3,3.6666666666666665
240,SMG+SR（6.5 Gy）-1,-0.020367758120141886,SMG+6.5,NaHCO3,4
240,SMG+SR（6.5 Gy）-2,-0.017481186471002223,SMG+6.5,NaHCO3,4
240,SMG+SR（6.5 Gy）-3,-0.044130090912814834,SMG+6.5,NaHCO3,4
260,SMG+SR（6.5 Gy）-1,-0.044978827284123515,SMG+6.5,NaHCO3,4.333333333333333
260,SMG+SR（6.5 Gy）-2,-0.029201478962367595,SMG+6.5,NaHCO3,4.333333333333333
260,SMG+SR（6.5 Gy）-3,-0.06123313779125114,SMG+6.5,NaHCO3,4.333333333333333
280,SMG+SR（6.5 Gy）-1,-0.06195190284662394,SMG+6.5,NaHCO3,4.666666666666667
280,SMG+SR（6.5 Gy）-2,-0.03853800020862816,SMG+6.5,NaHCO3,4.666666666666667
280,SMG+SR（6.5 Gy）-3,-0.0726351061163417,SMG+6.5,NaHCO3,4.666666666666667
300,SMG+SR（6.5 Gy）-1,-0.08345122181931382,SMG+6.5,NaHCO3,5
300,SMG+SR（6.5 Gy）-2,-0.0538339791686881,SMG+6.5,NaHCO3,5
300,SMG+SR（6.5 Gy）-3,-0.08171455730808407,SMG+6.5,NaHCO3,5
320,SMG+SR（6.5 Gy）-1,-0.09674685107067643,SMG+6.5,NaHCO3,5.333333333333333
320,SMG+SR（6.5 Gy）-2,-0.06853403011798755,SMG+6.5,NaHCO3,5.333333333333333
320,SMG+SR（6.5 Gy）-3,-0.08572635515143104,SMG+6.5,NaHCO3,5.333333333333333
340,SMG+SR（6.5 Gy）-1,-0.11513441985207173,SMG+6.5,NaHCO3,5.666666666666667
340,SMG+SR（6.5 Gy）-2,-0.08402863201427678,SMG+6.5,NaHCO3,5.666666666666667
340,SMG+SR（6.5 Gy）-3,-0.09311652563317475,SMG+6.5,NaHCO3,5.666666666666667
360,SMG+SR（6.5 Gy）-1,-0.130975934562027,SMG+6.5,NaHCO3,6
360,SMG+SR（6.5 Gy）-2,-0.09773544987828639,SMG+6.5,NaHCO3,6
360,SMG+SR（6.5 Gy）-3,-0.1017736723792191,SMG+6.5,NaHCO3,6
380,SMG+SR（6.5 Gy）-1,-0.14031118513589944,SMG+6.5,NaHCO3,6.333333333333333
380,SMG+SR（6.5 Gy）-2,-0.114223344061932,SMG+6.5,NaHCO3,6.333333333333333
380,SMG+SR（6.5 Gy）-3,-0.10261821834341708,SMG+6.5,NaHCO3,6.333333333333333
400,SMG+SR（6.5 Gy）-1,-0.1476662463710309,SMG+6.5,NaHCO3,6.666666666666667
400,SMG+SR（6.5 Gy）-2,-0.12673824670235592,SMG+6.5,NaHCO3,6.666666666666667
400,SMG+SR（6.5 Gy）-3,-0.10747468800536446,SMG+6.5,NaHCO3,6.666666666666667
420,SMG+SR（6.5 Gy）-1,-0.16492225429988105,SMG+6.5,NaHCO3,7
420,SMG+SR（6.5 Gy）-2,-0.13528015779956004,SMG+6.5,NaHCO3,7
420,SMG+SR（6.5 Gy）-3,-0.11592058813775641,SMG+6.5,NaHCO3,7
440,SMG+SR（6.5 Gy）-1,-0.17991514052363772,SMG+6.5,NaHCO3,7.333333333333333
440,SMG+SR（6.5 Gy）-2,-0.143226081683935,SMG+6.5,NaHCO3,7.333333333333333
440,SMG+SR（6.5 Gy）-3,-0.11824323112550503,SMG+6.5,NaHCO3,7.333333333333333
460,SMG+SR（6.5 Gy）-1,-0.18953323915743459,SMG+6.5,NaHCO3,7.666666666666667
460,SMG+SR（6.5 Gy）-2,-0.15335721307925201,SMG+6.5,NaHCO3,7.666666666666667
460,SMG+SR（6.5 Gy）-3,-0.12394424675165039,SMG+6.5,NaHCO3,7.666666666666667
480,SMG+SR（6.5 Gy）-1,-0.2022630879825232,SMG+6.5,NaHCO3,8
480,SMG+SR（6.5 Gy）-2,-0.1636869674108024,SMG+6.5,NaHCO3,8
480,SMG+SR（6.5 Gy）-3,-0.12225509189605215,SMG+6.5,NaHCO3,8
500,SMG+SR（6.5 Gy）-1,-0.2090523687913807,SMG+6.5,NaHCO3,8.333333333333334
500,SMG+SR（6.5 Gy）-2,-0.1728248657208317,SMG+6.5,NaHCO3,8.333333333333334
500,SMG+SR（6.5 Gy）-3,-0.12837834904069748,SMG+6.5,NaHCO3,8.333333333333334
520,SMG+SR（6.5 Gy）-1,-0.21244696704259422,SMG+6.5,NaHCO3,8.666666666666666
520,SMG+SR（6.5 Gy）-2,-0.18236000990332157,SMG+6.5,NaHCO3,8.666666666666666
520,SMG+SR（6.5 Gy）-3,-0.130067566823496,SMG+6.5,NaHCO3,8.666666666666666
540,SMG+SR（6.5 Gy）-1,-0.22065065676392134,SMG+6.5,NaHCO3,9
540,SMG+SR（6.5 Gy）-2,-0.18653162438277465,SMG+6.5,NaHCO3,9
540,SMG+SR（6.5 Gy）-3,-0.13534627800394122,SMG+6.5,NaHCO3,9
560,SMG+SR（6.5 Gy）-1,-0.22234799804274347,SMG+6.5,NaHCO3,9.333333333333334
560,SMG+SR（6.5 Gy）-2,-0.19467623040544754,SMG+6.5,NaHCO3,9.333333333333334
560,SMG+SR（6.5 Gy）-3,-0.13070099202844399,SMG+6.5,NaHCO3,9.333333333333334
580,SMG+SR（6.5 Gy）-1,-0.22461103544141153,SMG+6.5,NaHCO3,9.666666666666666
580,SMG+SR（6.5 Gy）-2,-0.20003976010848631,SMG+6.5,NaHCO3,9.666666666666666
580,SMG+SR（6.5 Gy）-3,-0.13745780023243984,SMG+6.5,NaHCO3,9.666666666666666
600,SMG+SR（6.5 Gy）-1,-0.2288543464852486,SMG+6.5,NaHCO3,10
600,SMG+SR（6.5 Gy）-2,-0.2052046668752959,SMG+6.5,NaHCO3,10
600,SMG+SR（6.5 Gy）-3,-0.14041386842513856,SMG+6.5,NaHCO3,10
620,SMG+SR（6.5 Gy）-1,-0.2330975732226604,SMG+6.5,NaHCO3,10.333333333333334
620,SMG+SR（6.5 Gy）-2,-0.2099722093655075,SMG+6.5,NaHCO3,10.333333333333334
620,SMG+SR（6.5 Gy）-3,-0.1416807188350368,SMG+6.5,NaHCO3,10.333333333333334
640,SMG+SR（6.5 Gy）-1,-0.2322489447364648,SMG+6.5,NaHCO3,10.666666666666666
640,SMG+SR（6.5 Gy）-2,-0.21414388304702725,SMG+6.5,NaHCO3,10.666666666666666
640,SMG+SR（6.5 Gy）-3,-0.14379224106353541,SMG+6.5,NaHCO3,10.666666666666666
660,SMG+SR（6.5 Gy）-1,-0.2350778468678321,SMG+6.5,NaHCO3,11
660,SMG+SR（6.5 Gy）-2,-0.21752088737742178,SMG+6.5,NaHCO3,11
660,SMG+SR（6.5 Gy）-3,-0.14315875293138505,SMG+6.5,NaHCO3,11
680,SMG+SR（6.5 Gy）-1,-0.22913719454517303,SMG+6.5,NaHCO3,11.333333333333334
680,SMG+SR（6.5 Gy）-2,-0.2137465779724979,SMG+6.5,NaHCO3,11.333333333333334
680,SMG+SR（6.5 Gy）-3,-0.13809122543738994,SMG+6.5,NaHCO3,11.333333333333334
700,SMG+SR（6.5 Gy）-1,-0.2231966265289391,SMG+6.5,NaHCO3,11.666666666666666
700,SMG+SR（6.5 Gy）-2,-0.21056819657833467,SMG+6.5,NaHCO3,11.666666666666666
700,SMG+SR（6.5 Gy）-3,-0.13450166911254097,SMG+6.5,NaHCO3,11.666666666666666
720,SMG+SR（6.5 Gy）-1,-0.2141443083214162,SMG+6.5,NaHCO3,12
720,SMG+SR（6.5 Gy）-2,-0.2056019719498251,SMG+6.5,NaHCO3,12
720,SMG+SR（6.5 Gy）-3,-0.13260133057049248,SMG+6.5,NaHCO3,12
740,SMG+SR（6.5 Gy）-1,-0.20763795987890826,SMG+6.5,NaHCO3,12.333333333333334
740,SMG+SR（6.5 Gy）-2,-0.20540328981152717,SMG+6.5,NaHCO3,12.333333333333334
740,SMG+SR（6.5 Gy）-3,-0.12964526237779586,SMG+6.5,NaHCO3,12.333333333333334
760,SMG+SR（6.5 Gy）-1,-0.1929279217150759,SMG+6.5,NaHCO3,12.666666666666666
760,SMG+SR（6.5 Gy）-2,-0.1976559888633815,SMG+6.5,NaHCO3,12.666666666666666
760,SMG+SR（6.5 Gy）-3,-0.12056587411325365,SMG+6.5,NaHCO3,12.666666666666666
780,SMG+SR（6.5 Gy）-1,-0.18557286047994723,SMG+6.5,NaHCO3,13
780,SMG+SR（6.5 Gy）-2,-0.19090192100052567,SMG+6.5,NaHCO3,13
780,SMG+SR（6.5 Gy）-3,-0.11465373772785818,SMG+6.5,NaHCO3,13
800,SMG+SR（6.5 Gy）-1,-0.17199438316866017,SMG+6.5,NaHCO3,13.333333333333334
800,SMG+SR（6.5 Gy）-2,-0.17580456497669703,SMG+6.5,NaHCO3,13.333333333333334
800,SMG+SR（6.5 Gy）-3,-0.10008445459641849,SMG+6.5,NaHCO3,13.333333333333334
820,SMG+SR（6.5 Gy）-1,-0.16322491302106173,SMG+6.5,NaHCO3,13.666666666666666
820,SMG+SR（6.5 Gy）-2,-0.1712356454227167,SMG+6.5,NaHCO3,13.666666666666666
820,SMG+SR（6.5 Gy）-3,-0.09522804786167338,SMG+6.5,NaHCO3,13.666666666666666
840,SMG+SR（6.5 Gy）-1,-0.15275818590106643,SMG+6.5,NaHCO3,14
840,SMG+SR（6.5 Gy）-2,-0.1609058910911664,SMG+6.5,NaHCO3,14
840,SMG+SR（6.5 Gy）-3,-0.08635978035638114,SMG+6.5,NaHCO3,14
860,SMG+SR（6.5 Gy）-1,-0.1357850260321379,SMG+6.5,NaHCO3,14.333333333333334
860,SMG+SR（6.5 Gy）-2,-0.14958290367433014,SMG+6.5,NaHCO3,14.333333333333334
860,SMG+SR（6.5 Gy）-3,-0.08783781445272952,SMG+6.5,NaHCO3,14.333333333333334
880,SMG+SR（6.5 Gy）-1,-0.12135783592823013,SMG+6.5,NaHCO3,14.666666666666666
880,SMG+SR（6.5 Gy）-2,-0.13289632735238657,SMG+6.5,NaHCO3,14.666666666666666
880,SMG+SR（6.5 Gy）-3,-0.09016045744047814,SMG+6.5,NaHCO3,14.666666666666666
900,SMG+SR（6.5 Gy）-1,-0.1086279871031415,SMG+6.5,NaHCO3,15
900,SMG+SR（6.5 Gy）-2,-0.13190309426709676,SMG+6.5,NaHCO3,15
900,SMG+SR（6.5 Gy）-3,-0.08783781445272952,SMG+6.5,NaHCO3,15
920,SMG+SR（6.5 Gy）-1,-0.1001414493218898,SMG+6.5,NaHCO3,15.333333333333334
920,SMG+SR（6.5 Gy）-2,-0.12038148391402932,SMG+6.5,NaHCO3,15.333333333333334
920,SMG+SR（6.5 Gy）-3,-0.0872043892477794,SMG+6.5,NaHCO3,15.333333333333334
940,SMG+SR（6.5 Gy）-1,-0.09420088130565868,SMG+6.5,NaHCO3,15.666666666666666
940,SMG+SR（6.5 Gy）-2,-0.10925711943342246,SMG+6.5,NaHCO3,15.666666666666666
940,SMG+SR（6.5 Gy）-3,-0.08847130258487977,SMG+6.5,NaHCO3,15.666666666666666
960,SMG+SR（6.5 Gy）-1,-0.10721357819066892,SMG+6.5,NaHCO3,16
960,SMG+SR（6.5 Gy）-2,-0.0957489837077108,SMG+6.5,NaHCO3,16
960,SMG+SR（6.5 Gy）-3,-0.08445944181433265,SMG+6.5,NaHCO3,16
980,SMG+SR（6.5 Gy）-1,-0.11739745725073979,SMG+6.5,NaHCO3,16.333333333333332
980,SMG+SR（6.5 Gy）-2,-0.08959084385561349,SMG+6.5,NaHCO3,16.333333333333332
980,SMG+SR（6.5 Gy）-3,-0.08509292994648304,SMG+6.5,NaHCO3,16.333333333333332
1000,SMG+SR（6.5 Gy）-1,-0.13125886692837654,SMG+6.5,NaHCO3,16.666666666666668
1000,SMG+SR（6.5 Gy）-2,-0.08740569554673797,SMG+6.5,NaHCO3,16.666666666666668
1000,SMG+SR（6.5 Gy）-3,-0.08657096404283128,SMG+6.5,NaHCO3,16.666666666666668
1020,SMG+SR（6.5 Gy）-1,-0.1499292837696991,SMG+6.5,NaHCO3,17
1020,SMG+SR（6.5 Gy）-2,-0.08283677599275766,SMG+6.5,NaHCO3,17
1020,SMG+SR（6.5 Gy）-3,-0.0872043892477794,SMG+6.5,NaHCO3,17
1040,SMG+SR（6.5 Gy）-1,-0.16548803472615503,SMG+6.5,NaHCO3,17.333333333333332
1040,SMG+SR（6.5 Gy）-2,-0.08204216584369921,SMG+6.5,NaHCO3,17.333333333333332
1040,SMG+SR（6.5 Gy）-3,-0.09480574341597325,SMG+6.5,NaHCO3,17.333333333333332
1060,SMG+SR（6.5 Gy）-1,-0.16973126146356685,SMG+6.5,NaHCO3,17.666666666666668
1060,SMG+SR（6.5 Gy）-2,-0.07588402599160189,SMG+6.5,NaHCO3,17.666666666666668
1060,SMG+SR（6.5 Gy）-3,-0.08868242334412765,SMG+6.5,NaHCO3,17.666666666666668
1080,SMG+SR（6.5 Gy）-1,-0.19349361783492494,SMG+6.5,NaHCO3,18
1080,SMG+SR（6.5 Gy）-2,-0.0756854030553726,SMG+6.5,NaHCO3,18
1080,SMG+SR（6.5 Gy）-3,-0.09543916862092336,SMG+6.5,NaHCO3,18
1100,SMG+SR（6.5 Gy）-1,-0.2008486790700536,SMG+6.5,NaHCO3,18.333333333333332
1100,SMG+SR（6.5 Gy）-2,-0.07727456415142095,SMG+6.5,NaHCO3,18.333333333333332
1100,SMG+SR（6.5 Gy）-3,-0.10156248869276896,SMG+6.5,NaHCO3,18.333333333333332
1120,SMG+SR（6.5 Gy）-1,-0.22206506567639392,SMG+6.5,NaHCO3,18.666666666666668
1120,SMG+SR（6.5 Gy）-2,-0.07826785643877535,SMG+6.5,NaHCO3,18.666666666666668
1120,SMG+SR（6.5 Gy）-3,-0.10219597682491922,SMG+6.5,NaHCO3,18.666666666666668
1140,SMG+SR（6.5 Gy）-1,-0.23592647535402772,SMG+6.5,NaHCO3,19
1140,SMG+SR（6.5 Gy）-2,-0.07747324628971888,SMG+6.5,NaHCO3,19
1140,SMG+SR（6.5 Gy）-3,-0.10261821834341708,SMG+6.5,NaHCO3,19
1160,SMG+SR（6.5 Gy）-1,-0.2560113011078199,SMG+6.5,NaHCO3,19.333333333333332
1160,SMG+SR（6.5 Gy）-2,-0.08581647524862307,SMG+6.5,NaHCO3,19.333333333333332
1160,SMG+SR（6.5 Gy）-3,-0.10388513168051758,SMG+6.5,NaHCO3,19.333333333333332
1180,SMG+SR（6.5 Gy）-1,-0.26987271078545666,SMG+6.5,NaHCO3,19.666666666666668
1180,SMG+SR（6.5 Gy）-2,-0.08323408106728698,SMG+6.5,NaHCO3,19.666666666666668
1180,SMG+SR（6.5 Gy）-3,-0.10874153841526268,SMG+6.5,NaHCO3,19.666666666666668
1200,SMG+SR（6.5 Gy）-1,-0.273833089462944,SMG+6.5,NaHCO3,20
1200,SMG+SR（6.5 Gy）-2,-0.09137868708995978,SMG+6.5,NaHCO3,20
1200,SMG+SR（6.5 Gy）-3,-0.11127536508946144,SMG+6.5,NaHCO3,20
1220,SMG+SR（6.5 Gy）-1,-0.2831683400368193,SMG+6.5,NaHCO3,20.333333333333332
1220,SMG+SR（6.5 Gy）-2,-0.08661108539768152,SMG+6.5,NaHCO3,20.333333333333332
1220,SMG+SR（6.5 Gy）-3,-0.10853041765601269,SMG+6.5,NaHCO3,20.333333333333332
0,SMG+SR（13 Gy）-1,0,SMG+13,NaHCO3,0
0,SMG+SR（13 Gy）-2,0,SMG+13,NaHCO3,0
0,SMG+SR（13 Gy）-3,0,SMG+13,NaHCO3,0
20,SMG+SR（13 Gy）-1,0.013567612989807923,SMG+13,NaHCO3,0.3333333333333333
20,SMG+SR（13 Gy）-2,0.02537652027376522,SMG+13,NaHCO3,0.3333333333333333
20,SMG+SR（13 Gy）-3,0.016175710229908775,SMG+13,NaHCO3,0.3333333333333333
40,SMG+SR（13 Gy）-1,0.015124545665395162,SMG+13,NaHCO3,0.6666666666666666
40,SMG+SR（13 Gy）-2,0.04433914179448489,SMG+13,NaHCO3,0.6666666666666666
40,SMG+SR（13 Gy）-3,0.01931430771911793,SMG+13,NaHCO3,0.6666666666666666
60,SMG+SR（13 Gy）-1,0.04270461902179627,SMG+13,NaHCO3,1
60,SMG+SR（13 Gy）-2,0.056330213729862445,SMG+13,NaHCO3,1
60,SMG+SR（13 Gy）-3,0.05721873105426435,SMG+13,NaHCO3,1
80,SMG+SR（13 Gy）-1,0.048932349724145105,SMG+13,NaHCO3,1.3333333333333333
80,SMG+SR（13 Gy）-2,0.0515895167959706,SMG+13,NaHCO3,1.3333333333333333
80,SMG+SR（13 Gy）-3,0.0478029385866393,SMG+13,NaHCO3,1.3333333333333333
100,SMG+SR（13 Gy）-1,0.04737541704855786,SMG+13,NaHCO3,1.6666666666666667
100,SMG+SR（13 Gy）-2,0.04573343509006643,SMG+13,NaHCO3,1.6666666666666667
100,SMG+SR（13 Gy）-3,0.0424915489335835,SMG+13,NaHCO3,1.6666666666666667
120,SMG+SR（13 Gy）-1,0.04448394224262187,SMG+13,NaHCO3,2
120,SMG+SR（13 Gy）-2,0.04015617880030893,SMG+13,NaHCO3,2
120,SMG+SR（13 Gy）-3,0.03983581813129578,SMG+13,NaHCO3,2
140,SMG+SR（13 Gy）-1,0.03669927886468593,SMG+13,NaHCO3,2.3333333333333335
140,SMG+SR（13 Gy）-2,0.030117134100231736,SMG+13,NaHCO3,2.3333333333333335
140,SMG+SR（13 Gy）-3,0.04128441819205044,SMG+13,NaHCO3,2.3333333333333335
160,SMG+SR（13 Gy）-1,0.030249091330792545,SMG+13,NaHCO3,2.6666666666666665
160,SMG+SR（13 Gy）-2,0.019241530044291678,SMG+13,NaHCO3,2.6666666666666665
160,SMG+SR（13 Gy）-3,0.03259296173056616,SMG+13,NaHCO3,2.6666666666666665
180,SMG+SR（13 Gy）-1,0.01935049631537606,SMG+13,NaHCO3,3
180,SMG+SR（13 Gy）-2,0.009481310760358368,SMG+13,NaHCO3,3
180,SMG+SR（13 Gy）-3,0.02559150269753396,SMG+13,NaHCO3,3
200,SMG+SR（13 Gy）-1,0.009564052885067736,SMG+13,NaHCO3,3.3333333333333335
