timepoint,condition,dose_Gy,contrast,source_file,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14680,1053.93077933753,-1.50431935094955e-6,0.00144266994925674,0.723786776359412,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14685,2777.27781350064,-3.97981554115285e-6,0.00144265784286832,0.457352128969349,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14690,2185.15974343686,2.1616385110523e-6,0.00144267156591008,0.607809657805703,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14695,5.73351695957553,1.96462693783131e-7,0.00144269317610673,0.867454354003734,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14700,14.6782749964957,6.88187630966899e-7,0.00144269158028255,0.670829212084419,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14705,78.6101228499075,-1.89819055654165e-6,0.00144267799012116,0.593795788408183,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14710,674.647549322503,8.02477120678034e-7,0.00144267847660835,0.819314693550964,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14715,178.678555160346,-1.8010429290098e-6,0.00144267898874606,0.600985143603251,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14720,691.919060829569,4.28275671980128e-6,0.00144266883610511,0.353625836517358,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14725,887.791619060471,-2.31982574978268e-7,0.00144267001602148,0.954566553024483,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14730,432.160881143675,4.03654673513632e-7,0.00144267528938044,0.916858097162714,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS21245,3.25622817762316,-1.63999079832317e-7,0.00144269357981849,0.86938786144832,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14735,66.0892744441628,-2.33030929855813e-6,0.00144268457875132,0.415405220625521,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14740,36.8284036647966,-8.35574712705682e-7,0.00144268889481503,0.69277611475912,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14745,89.1019808540514,-1.57719589544657e-6,0.00144268356718111,0.588780196037131,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14750,4646.99434597825,-5.28812098037481e-6,0.00144267983782933,0.164813353020807,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14755,1079.41651105659,-2.64988474473868e-6,0.00144268352699845,0.380844924247884,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14760,1959.23304869385,4.94293520956841e-7,0.00144268301928051,0.870267755809113,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14765,10.0884227443396,-1.33918964980237e-6,0.00144269218655162,0.375549915552355,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14770,11.9981335593425,-2.87066193699754e-7,0.00144269123551592,0.861416948105116,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14775,471.2763955514,2.37709609640138e-6,0.00144267805972099,0.511047693516788,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14780,831.435754237103,-1.78566920188768e-6,0.00144268349784915,0.543960372221043,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14785,1074.73726158749,6.56224016441504e-7,0.00144268719309722,0.858811154324156,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14790,886.333349106664,-2.14433768820305e-6,0.00144268515573242,0.438331366955417,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14795,1308.86886121384,2.76588767901329e-7,0.00144267845656537,0.939107700613225,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14800,184.978994137245,4.46594716629206e-7,0.00144267580105599,0.906120204610629,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14805,807.417870783406,4.71935874844295e-6,0.00144266795384188,0.319362340278755,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14810,463.386101404059,1.77043729516044e-6,0.00144265492965889,0.745179510610334,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14815,462.875194073433,1.27944289253171e-6,0.00144267410154247,0.745599604235228,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14820,2648.31953110422,4.38609308913847e-6,0.00144268361394432,0.181635961460931,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14825,154.330738963367,2.49755680360986e-6,0.00144267873666353,0.482354954673437,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14830,192.484046199813,1.26050624320869e-6,0.00144267992639722,0.707026699079995,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14835,339.205182336017,4.98320656174907e-7,0.00144267846925266,0.887573297727467,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14840,325.12172318005,3.37913766137937e-6,0.00144267994484215,0.337483839872431,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14850,23805.8323361446,2.03156671491596e-6,0.00144267653591693,0.588648113066479,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS21250,13.2097918666141,8.8163611593439e-7,0.00144269180415986,0.66285420893433,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14855,948.487078674082,4.29813607956745e-6,0.0014426909390333,0.0652387118639887,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14860,603.29322667523,-3.72245471203328e-6,0.00144268182349059,0.276568880342942,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14865,205.019493997827,-5.23529418452606e-7,0.00144268654751405,0.830273787459356,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14870,141.063816511203,-9.44266082221493e-7,0.00144268734220344,0.689400667619327,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14875,214.277664474369,-1.56390434493523e-6,0.00144268924702995,0.45902237226243,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14880,35.6868888130587,-3.35633181915471e-7,0.00144269212609926,0.815686114344043,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14885,94.6399366782323,-1.6003395094331e-6,0.00144268562532633,0.547752948989368,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14890,1297.61849908827,3.35761215399933e-6,0.00144267600374276,0.390178698270483,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14895,2358.08413551205,-2.0788099332675e-6,0.00144268423259959,0.46948751493702,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14900,1471.76382671246,-5.73357627826334e-6,0.0014426951933592,0.00547408715823407,0.843807155108549
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14905,3859.62142337957,-4.60375467216024e-6,0.00144269116188144,0.0511835780541205,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14910,2015.29120578245,-3.61769431774036e-6,0.00144268800077978,0.163970390253277,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14915,2381.40769712541,8.27593767201399e-6,0.00144266873110643,0.116033778534628,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14920,1233.5293533708,-1.23018841277446e-6,0.00144268140418902,0.695426465994894,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14925,1277.81028607926,2.49925129388048e-7,0.00144267515498477,0.949834939052934,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14930,844.96303672502,-3.0886316146972e-6,0.00144267589442678,0.424277187014121,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14935,325.713057265539,-1.56891915458614e-6,0.00144267565944876,0.676429670333616,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14945,549.197849447194,-2.11097080248666e-6,0.00144268490758016,0.450040683859746,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14950,330.68767092241,7.32448333733274e-7,0.00144267621699302,0.844795568197307,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14955,484.670346854139,1.84308815942341e-8,0.00144268357911897,0.997749987400041,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14960,317.796087125343,-2.18746609272675e-6,0.00144267458379882,0.575508889905459,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14965,88.9487999549033,-6.67819941850882e-7,0.00144268697289847,0.780761111655138,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14970,369.638532443852,2.51522920408861e-7,0.0014426790655827,0.942878277307253,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14975,96.4752338454765,7.85508278317944e-8,0.00144268904935939,0.972330526191157,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14980,523.099170217007,-1.62424694053528e-6,0.00144267202712391,0.691366028809375,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14985,382.650940614208,-1.6069639489138e-6,0.00144267055986284,0.70314067894038,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14990,198.030180428412,2.04393429761885e-6,0.00144267403789138,0.606959468946918,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS14995,193.598818583002,2.85164303215094e-6,0.0014426751957859,0.468132271276054,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15000,99.8956688011029,2.68516574028358e-7,0.00144268456704954,0.924342259819096,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15005,503.289881544229,-8.4609401833409e-7,0.00144267015531984,0.800793700857037,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15010,1241.75592662862,6.61235626137016e-8,0.00144267069360019,0.989662327869587,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15015,315.975389951783,-2.02817854587143e-6,0.00144268184197064,0.520729924428862,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15020,138.65920228101,1.06752565025848e-6,0.00144268784797069,0.647004525784247,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15025,81.2343320449132,-1.93748679231952e-7,0.0014426890599834,0.923188092655656,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15030,407.192007270555,-1.74310797792883e-6,0.00144268981114324,0.39061570862214,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15035,287.21477410962,-1.53003810972061e-6,0.0014426765919099,0.676389734064416,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15040,851.094983502118,9.02952215037819e-7,0.00144268606196351,0.728163341569728,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15045,603.959482349239,3.44074992216616e-6,0.00144268229121711,0.294870681979795,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15050,1002.82594185544,-3.95658389360332e-6,0.00144267194188158,0.358200237676641,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15060,16.2148054077448,-5.7054960304152e-7,0.00144269169192129,0.714406535695361,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15065,20.5066783779539,7.72968621637124e-7,0.00144269207609412,0.608461944348261,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15070,5.94464380559897,-5.62604574444071e-7,0.00144269340436711,0.609681791977871,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15075,13.5633918843961,-2.5898863018969e-7,0.00144269335901541,0.811938273986097,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15080,12.1427973930689,-7.07377421583121e-7,0.00144269281441045,0.583075079735945,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15085,14.9228997021868,2.39897327247341e-7,0.00144269262347149,0.861007440373608,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15090,92.2677054124344,-8.08334870801849e-6,0.00144269183038169,0.0131425454428753,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15095,23.2833589414724,-1.57523562904503e-6,0.00144269155929981,0.349378139618787,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15100,29.7053555377682,-4.17560899371944e-6,0.00144269021182937,0.0805647499821604,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15105,13.3128621113934,9.3433946853174e-7,0.00144269195669046,0.880083688660077,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15110,13.3237458121863,1.18695654339024e-6,0.00144269169324141,0.465453618307723,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15115,7.36834688430982,9.38402314908243e-8,0.0014426932010253,0.937569830026548,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15120,13.4329869443425,5.61203902553276e-7,0.00144269279162966,0.667574717468911,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15125,12.9322723187358,-1.19514031471032e-7,0.00144269370070203,0.898810807391127,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15130,6.0118272369962,-4.94399889667939e-7,0.00144269414257339,0.548792781229912,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15135,7.03085778458057,-1.49198300847485e-8,0.00144269390774067,0.982567686508222,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15140,66.7822654746601,-2.00352852206554e-6,0.00144269111294203,0.274563141809654,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15145,40.371497916386,-2.16504181405606e-6,0.0014426888848725,0.33498337381108,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15150,18.0603289410628,-4.49076439004002e-7,0.00144269196095799,0.762680862930816,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15155,10.7535089073894,-9.11539942670187e-7,0.00144269180276555,0.558316900181872,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15160,74.3413889449696,7.70583304292827e-7,0.00144268211253395,0.803660007806331,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15165,321.98164800952,-2.42346967143781e-6,0.00144268188471268,0.884534984797914,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15170,3038.86147537928,7.94975893944766e-7,0.00144267651775929,0.830906333969937,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15175,54.9673494180471,1.09141382773003e-6,0.00144268227235802,0.7231743018862,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15180,283.984864442564,-2.18365328548564e-6,0.00144267676321485,0.554614603654601,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15185,68.9421266251389,-1.33392272790244e-6,0.00144268943723323,0.51771432274569,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15190,88.5464073767595,-1.83958256392349e-7,0.00144268659222602,0.937967764442182,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15195,87.7697208729934,4.43535360263727e-6,0.00144268351832007,0.178909501099971,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15200,45.0326773021542,3.78469696917534e-6,0.00144268526321422,0.204153466475686,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15205,127.718694151483,2.59014138698623e-6,0.00144268512490053,0.361427299766314,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15210,72.1487824101258,2.73955261055087e-6,0.00144268602230786,0.317308110973789,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15215,424.724977444307,5.95344164088894e-6,0.00144268269707249,0.105467916608022,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15220,126.328862221033,5.64123981322781e-6,0.00144268155326918,0.128964322093417,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15225,36.1121195413023,2.86942793827981e-6,0.00144269047191304,0.171709380773102,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15230,46.6316638161133,-3.96336761553658e-7,0.00144268919485627,0.845348224683501,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15235,66.3065960687805,3.62825003807373e-6,0.00144268752182357,0.20401245350159,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15240,12.8008213266903,-2.71779589078394e-6,0.00144269302785422,0.0433826915634632,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15245,4.81799326826708,-1.64984047970178e-7,0.00144269358352995,0.870397277107271,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15250,7.57697605621221,1.58180648736738e-6,0.00144269311819501,0.229588903629384,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15255,142.726998487525,6.5681578576886e-7,0.00144267626101538,0.860322994875014,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15260,178.816621079429,1.7317579254466e-7,0.00144267914884686,0.96113215659726,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15265,393.526918044436,-8.52715941969224e-7,0.00144268684438354,0.725189961654347,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15270,212.245027983953,-1.19575446154508e-6,0.00144268798802041,0.60061641909716,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15275,200.514889082331,-3.04360444500989e-6,0.00144268173135232,0.353400845152706,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15280,344.634426123365,-1.66992369622381e-6,0.00144268787296453,0.435355105707698,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15285,2046.43635387411,-2.24719762706902e-6,0.00144267764007644,0.534086470780397,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15290,2605.54693484448,8.31824941376374e-7,0.00144267009913838,0.847142886886585,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15295,597.337755793441,-1.4032064276113e-6,0.00144269365189192,0.215855880220784,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15300,70.8558372176701,-2.37509069008993e-6,0.00144268666631075,0.359747455474947,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15305,36.8234277002262,-3.8357728738465e-7,0.00144268899566641,0.852883183705724,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15310,14.198085177907,9.0115354197793e-7,0.00144269099751408,0.60757163640645,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15315,17.0105470405794,9.43065998951661e-7,0.0014426922224972,0.524964846017173,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15320,20.6983876019861,6.97779326503694e-7,0.00144269147399615,0.670620223868475,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15325,199.219102548651,2.63862594575186e-6,0.00144267844524678,0.463110809863016,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15330,57.8432233605815,-8.52558764685765e-7,0.00144268958428548,0.669064668470772,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15335,5643.3290735844,-2.95804504781738e-6,0.00144269024415111,0.167465844940464,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15340,42.3695612130107,1.09013097892219e-6,0.00144268564212093,0.681546694289546,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15345,175.019021304266,1.35254457908095e-6,0.00144268036388669,0.755448328683634,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15350,995.309647945396,1.8322274572704e-6,0.0014426864169104,0.480794966608384,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15355,129.996447427948,1.25432807888129e-6,0.00144267538417768,0.810606052039063,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15360,260.175400062,-2.1414589272954e-7,0.00144267850890594,0.948415496699586,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15365,172.930183822446,-4.42478234966686e-6,0.00144268998185169,0.0750288771380826,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15370,9.16788509324139,-5.08067284077881e-7,0.00144269339152641,0.654641246540804,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15375,16.8603565981378,1.60902277497604e-7,0.00144269200251361,0.911843013820316,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15380,4.44718874326065,5.94893799177496e-7,0.00144269336464382,0.598005363867825,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15385,35.4451098729368,2.43534153498888e-6,0.00144268879843324,0.290966768974547,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15390,25.3523709999238,-6.26626640913327e-7,0.0014426928880753,0.618548974071965,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15395,17.4756680214532,7.49816484785854e-7,0.00144269211023692,0.61579728236615,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15400,18.4329851766531,-5.28449169545481e-7,0.00144269151065622,0.740804329075517,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15405,607.659082958994,9.32601074124129e-5,0.00144417963956879,0.712908286917394,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15410,490.800041871751,-1.22617324471158e-6,0.00144266902708109,0.776722865949541,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS15415,2172.74697602985,-7.11083228406214e-8,0.00144267228675573,0.983484604554973,0.998875337679648
